id,mz,rt,log2FC,t.score,p.value
3490,425.33086,10.9511,-1.291281246895756,31.727856732145934,5.455120260949329e-05
2198,500.27306,8.9398,-1.4894185583823134,28.391719696541607,5.4790847487303075e-05
1248,299.18159,6.5915,-2.1947165149564807,19.497964375090735,5.491299870815479e-05
587,145.08481,3.7186,-1.051663610826072,24.150213973386656,5.655123379355158e-05
3476,367.26155,10.9485,-2.8224663249030906,68.97396827240082,5.6657526557215314e-05
1275,351.21268,6.6378,-2.278502707787588,61.92112977691698,5.701037744542809e-05
566,337.13806,2.9894,-0.5576416669424376,17.90849512940459,5.71622549476528e-05
621,332.2165,4.0862,-6.558154782436337,51.49250797316461,5.859858938719365e-05
490,261.07555,1.7267,-9.767773975444895,17.70912998796557,5.9878945283468354e-05
2754,265.25129,9.5603,-1.0684850732221758,21.61399854731759,6.01341027521259e-05
1923,309.24101,8.4872,-1.4317024271647076,42.316751249906346,6.093745868772902e-05
2119,374.32492,8.8368,-1.5793947442185656,17.607040131586412,6.320373754336888e-05
2240,701.37235,8.9296,-4.706457211569619,17.47380572326711,6.411054053442695e-05
