Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
409.38142,C01724,M-H2O+H[1+],9.7151,0.00145646676998012,EC00099
427.39177,C01724,M+H[1+],9.3349,0.00170646676997421,EC00095
441.11407,C01847,M-H2O+H[1+],4.5208,0.00290646676995721,EC000119
409.38133,C01902,M-H2O+H[1+],9.3398,0.00154646676998027,EC00095
409.38135,C01902,M-H2O+H[1+],9.0658,0.00152646676997392,EC00096
409.38136,C01902,M-H2O+H[1+],10.7607,0.00151646676999917,EC00097
409.38138,C01902,M-H2O+H[1+],10.5527,0.00149646676999282,EC00097
409.38139,C01902,M-H2O+H[1+],9.9468,0.00148646676996123,EC00098
409.3814,C01902,M-H2O+H[1+],9.6622,0.00147646676998647,EC00099
409.38142,C01902,M-H2O+H[1+],9.7151,0.00145646676998012,EC00099
427.39177,C01902,M+H[1+],9.3349,0.00170646676997421,EC00095
197.12727,C01909,M-H2O+H[1+],3.692,0.00110646676998272,EC000120
215.13793,C01909,M+H[1+],1.4027,0.00104646676999209,EC000121
215.13795,C01909,M+H[1+],1.0225,0.00102646677001417,EC000121
233.14804,C01909,M+H2O+H[1+],0.9897,0.00153646677000552,EC000121
233.14838,C01909,M+H2O+H[1+],1.6447,0.00119646677001128,EC000121
409.38133,C01943,M-H2O+H[1+],9.3398,0.00154646676998027,EC00095
409.38135,C01943,M-H2O+H[1+],9.0658,0.00152646676997392,EC00096
409.38136,C01943,M-H2O+H[1+],10.7607,0.00151646676999917,EC00097
409.38138,C01943,M-H2O+H[1+],10.5527,0.00149646676999282,EC00097
409.38139,C01943,M-H2O+H[1+],9.9468,0.00148646676996123,EC00098
409.3814,C01943,M-H2O+H[1+],9.6622,0.00147646676998647,EC00099
409.38142,C01943,M-H2O+H[1+],9.7151,0.00145646676998012,EC00099
427.39177,C01943,M+H[1+],9.3349,0.00170646676997421,EC00095
473.34316,C02059,M+Na[1+],9.0947,0.00408353322995936,EC000122
169.12122,C02165,M+2H[2+],8.1965,0.00110646677001114,EC000123
309.24109,C02165,M-CO+H[1+],8.4887,0.00128646677001143,EC000123
319.22406,C02165,M-H2O+H[1+],8.3869,0.00271646676998216,EC000123
336.22966,C02165,M[1+],8.5915,0.000439999999969132,EC000123
338.23969,C02165,M(C13)+H[1+],8.3288,0.00108646677000479,EC000123
101.0224,C02170,M-H2O+H[1+],1.0093,0.000876466769994977,EC0006
137.04478,C02170,M+H2O+H[1+],0.9605,0.000303533229981667,EC0006
141.01493,C02170,M+Na[1+],1.0068,0.000946466770017196,EC0006
519.27102,C02191,M-CO2+H[1+],4.286,0.00445646676996603,EC000124
519.27959,C02191,M-CO2+H[1+],4.3022,0.0041135332299973,EC000124
562.26358,C02191,M[1+],4.2798,0.00558000000000902,EC000124
563.26183,C02191,M+H[1+],4.4516,0.00344646677001492,EC000124
585.24993,C02191,M+Na[1+],5.2692,0.00265353322993178,EC000125
120.07983,C02265,M-HCOOH+H[1+],1.5229,0.00104646676999209,EC00011
122.09549,C02265,M-CO2+H[1+],1.7188,0.000986466770001471,EC00011
149.05872,C02265,M-NH3+H[1+],1.5207,0.00105646677002369,EC00011
166.08515,C02265,M+H[1+],5.0017,0.00112646677001749,EC00012
166.08535,C02265,M+H[1+],1.521,0.000926466770010848,EC00011
167.08846,C02265,M(C13)+H[1+],1.5239,0.00121646677001763,EC00011
188.06715,C02265,M+Na[1+],1.5326,0.00112646677001749,EC00011
188.06922,C02265,M+Na[1+],4.8675,0.00094353322998586,EC00012
188.06957,C02265,M+Na[1+],2.2085,0.00129353322998327,EC00011
204.04103,C02265,M+K[1+],1.5161,0.000746466770010557,EC00011
186.04296,C02273,M+2H[2+],4.7705,0.00166646677001836,EC000126
371.07871,C02273,M+H[1+],4.7856,0.00326646677001463,EC000126
372.08217,C02273,M(C13)+H[1+],4.7639,0.00320646676999559,EC000126
199.05664,C02504,M+Na[1+],3.3756,0.00113646677002066,EC000127
136.07471,C02505,M+H[1+],5.0179,0.000966466769995122,EC000128
154.08527,C02505,M+H2O+H[1+],5.0207,0.00100646677000782,EC000128
204.06204,C02505,M+HCOONa[1+],5.0194,0.00103646676998892,EC000128
181.04852,C02631,M+Na[1+],8.3491,0.00134353322999914,EC000129
127.04925,C02835,M+H[1+],1.1932,0.000926466769996637,EC00028
254.28303,C02934,M-HCOOH+H[1+],7.399,0.00124646676999873,EC00048
282.27779,C02934,M-H2O+H[1+],8.9613,0.00128646677001143,EC00049
282.27784,C02934,M-H2O+H[1+],6.9295,0.00123646676996714,EC00050
282.27841,C02934,M-H2O+H[1+],9.4278,0.000666466769985163,EC00051
283.26194,C02934,M-NH3+H[1+],8.8066,0.00123646677002398,EC00049
300.28773,C02934,M+H[1+],7.617,0.00194646676999355,EC00048
300.28829,C02934,M+H[1+],8.4587,0.00138646676998633,EC00052
300.28835,C02934,M+H[1+],9.1902,0.00132646677002413,EC00053
300.2884,C02934,M+H[1+],7.2031,0.00127646676997983,EC00048
301.29172,C02934,M(C13)+H[1+],7.6213,0.00135646677000523,EC00048
302.28278,C02934,M(S34)+H[1+],7.7755,0.00269646676997581,EC00048
318.2989,C02934,M+H2O+H[1+],6.8022,0.00137646677001158,EC00050
318.29917,C02934,M+H2O+H[1+],7.6164,0.00110646677001114,EC00048
338.24463,C02934,M+K[1+],8.2576,0.000546466770003917,EC00052
338.24781,C02934,M+K[1+],7.732,0.00263353323003912,EC00048
113.05655,C03044,M+Na[1+],1.2183,0.000826466769993317,EC000130
307.26189,C03242,M+H[1+],10.554,0.00128646677001143,EC000131
329.24365,C03242,M+Na[1+],10.5553,0.00152646676997392,EC000131
296.06464,C03373,M+H[1+],0.7798,0.000463533230004032,EC000132
354.02158,C03373,M+NaCl[1+],0.9876,0.00119646677001128,EC000132
569.31225,C03428,M-H2O+H[1+],5.6803,0.00322646677011562,EC000110
101.0224,C03508,M-NH3+H[1+],1.0093,0.000976466769984086,EC00067
136.06117,C03508,M+H2O+H[1+],0.863,0.000693533229991772,EC00067
140.03322,C03508,M+Na[1+],0.984,0.00134353322999914,EC00067
176.00972,C03508,M+NaCl[1+],0.8239,0.00124353322999582,EC00067
189.01505,C03546,M-C3H4O2+H[1+],0.76,0.000826466770007528,EC00015
233.04104,C03546,M-CO+H[1+],0.8251,0.0009364667699856,EC00015
261.03568,C03546,M+H[1+],0.9009,0.00129646676998618,EC00015
148.01408,C03557,M+Na[1+],0.6172,0.000603533230020048,EC000133
124.03835,C03722,M-CO2+H[1+],0.972,0.00102646676998575,EC000134
140.03322,C03722,M-CO+H[1+],0.984,0.000956466769991948,EC000134
190.01172,C03722,M+Na[1+],0.8688,0.000543533230001003,EC000134
189.01505,C04006,M-C3H4O2+H[1+],0.76,0.000826466770007528,EC00015
233.04104,C04006,M-CO+H[1+],0.8251,0.0009364667699856,EC00015
261.03568,C04006,M+H[1+],0.9009,0.00129646676998618,EC00015
323.12905,C04079,M+H[1+],5.6807,0.00187353323002526,EC000135
341.13888,C04079,M+H2O+H[1+],5.6658,0.0011035332299798,EC000135
115.03804,C04181,M-H2O+H[1+],1.0056,0.000936466770014022,EC00071
115.03805,C04181,M-H2O+H[1+],1.4132,0.000926466770010848,EC00072
155.03055,C04181,M+Na[1+],1.9213,0.00102646677001417,EC00072
155.03063,C04181,M+Na[1+],2.2682,0.000946466770017196,EC00072
385.08281,C04352,M-H2O+H[1+],1.5219,6.64667700220889e-05,EC000136
199.05664,C04411,M+Na[1+],3.3756,0.00113646677002066,EC000127
381.34981,C04525,M-H2O+H[1+],10.7081,0.00176646676999326,EC000137
381.35039,C04525,M-H2O+H[1+],10.1951,0.00118646676997969,EC000138
296.06464,C04640,M-H2O+H[1+],0.7798,0.000463533230004032,EC000139
321.05706,C04677,M-H2O+H[1+],0.7575,0.00241646677000062,EC000140
277.11694,C04732,M+H[1+],4.9199,0.00266353322996338,EC000141
321.99683,C04752,M+Na[1+],1.0123,0.000353533229997538,EC000142
381.34981,C05103,M-H2O+H[1+],10.7081,0.00176646676999326,EC000137
381.35039,C05103,M-H2O+H[1+],10.1951,0.00118646676997969,EC000138
395.36479,C05108,M-H2O+H[1+],9.328,0.00238646676996268,EC000143
395.3657,C05108,M-H2O+H[1+],9.9633,0.00147646676998647,EC000144
395.36572,C05108,M-H2O+H[1+],10.4499,0.00145646676998012,EC000145
395.36577,C05108,M-H2O+H[1+],10.2042,0.00140646676999268,EC000146
413.37618,C05108,M+H[1+],10.4493,0.00159646677002456,EC000145
413.37622,C05108,M+H[1+],9.9653,0.00155646677001187,EC000144
365.10439,C05402,M+Na[1+],0.966,0.00108646677000479,EC00016
381.07787,C05402,M+K[1+],0.7696,0.0011064667699543,EC00016
367.33846,C05437,M-H2O+H[1+],8.0739,0.00258353322999483,EC000108
359.30948,C05440,M-H4O2+H[1+],9.2581,0.000196466769978088,EC000147
377.32343,C05440,M-H2O+H[1+],9.2772,0.0031535332299768,EC000147
191.03068,C05577,M+Na[1+],0.7635,0.000896466770029747,EC000148
136.07471,C05620,M-C3H4O2+H[1+],5.0179,0.000966466769995122,EC000149
162.0903,C05620,M-HCOOH+H[1+],4.9955,0.00107646676997319,EC000149
208.09573,C05620,M+H[1+],4.9994,0.00104646676999209,EC000149
230.0776,C05620,M+Na[1+],4.992,0.00117646677000494,EC000149
130.08523,C05936,M+H[1+],0.8955,0.00104646677002052,EC000150
148.06055,C05938,M+H[1+],0.9081,7.35332299939273e-05,EC0002
150.05731,C05938,M(Cl37)+H[1+],0.9136,0.000366466770003626,EC0002
150.05731,C05938,M(S34)+H[1+],0.9136,0.00103353322998601,EC0002
103.07441,C06006,M-CO2+H[1+],3.0274,0.000966466769980912,EC00091
129.05367,C06006,M-H2O+H[1+],2.5858,0.000906466769976078,EC00091
146.05902,C06006,M[1+],2.2114,0.00112000000001444,EC00091
147.06417,C06006,M+H[1+],0.9537,0.00100646677000782,EC00092
165.07425,C06006,M+H2O+H[1+],1.1898,0.00152646677000234,EC00092
231.02532,C06006,M+HCOOK[1+],0.9252,0.00115646676999859,EC00092
115.03804,C06010,M-H2O+H[1+],1.0056,0.000936466770014022,EC00071
115.03805,C06010,M-H2O+H[1+],1.4132,0.000926466770010848,EC00072
155.03055,C06010,M+Na[1+],1.9213,0.00102646677001417,EC00072
155.03063,C06010,M+Na[1+],2.2682,0.000946466770017196,EC00072
136.06117,C06056,M+H[1+],0.863,0.000693533229991772,EC00023
243.20957,C06426,M-H4O2+H[1+],8.3818,0.00110646677001114,EC000151
243.20958,C06426,M-H4O2+H[1+],9.3042,0.00109646677003639,EC000151
251.23581,C06426,M-CO+H[1+],9.1703,0.00106646677002686,EC000151
261.22003,C06426,M-H2O+H[1+],8.8776,0.00124646676999873,EC000151
261.22004,C06426,M-H2O+H[1+],7.9856,0.00123646677002398,EC000151
261.22006,C06426,M-H2O+H[1+],8.1562,0.00121646677001763,EC000151
261.22007,C06426,M-H2O+H[1+],9.0245,0.00120646676998604,EC000151
261.22008,C06426,M-H2O+H[1+],8.7087,0.00119646677001128,EC000151
261.2201,C06426,M-H2O+H[1+],9.3022,0.00117646677000494,EC000151
261.22011,C06426,M-H2O+H[1+],8.3799,0.00116646677003018,EC000151
261.22012,C06426,M-H2O+H[1+],8.3391,0.00115646676999859,EC000151
279.2301,C06426,M+H[1+],8.167,0.00177646677002485,EC000151
279.23059,C06426,M+H[1+],8.736,0.00128646677001143,EC000151
279.2306,C06426,M+H[1+],8.5936,0.00127646677003668,EC000151
279.23068,C06426,M+H[1+],9.4987,0.00119646677001128,EC000151
279.23071,C06426,M+H[1+],8.3792,0.00116646677003018,EC000151
279.23073,C06426,M+H[1+],9.3056,0.00114646677002384,EC000151
279.23201,C06426,M+H[1+],7.8669,0.00013353322998455,EC000151
279.23269,C06426,M+H[1+],9.0666,0.000813533229973018,EC000151
280.23389,C06426,M(C13)+H[1+],7.8743,0.00138646677004317,EC000151
280.23579,C06426,M(C13)+H[1+],8.3627,0.000513533229991481,EC000151
297.2408,C06426,M+H2O+H[1+],8.6569,0.00167646677004996,EC000151
297.24107,C06426,M+H2O+H[1+],7.7375,0.00140646677004952,EC000151
297.24108,C06426,M+H2O+H[1+],7.9019,0.00139646677001792,EC000151
297.24327,C06426,M+H2O+H[1+],8.7459,0.00079353322996667,EC000151
301.21235,C06426,M+Na[1+],9.3275,0.00152646676997392,EC000151
301.21258,C06426,M+Na[1+],8.3799,0.00129646676998618,EC000151
347.2219,C06426,M+HCOONa[1+],8.7725,0.00262353323000752,EC000151
347.22269,C06426,M+HCOONa[1+],8.5154,0.00341353323000249,EC000151
243.20957,C06427,M-H4O2+H[1+],8.3818,0.00110646677001114,EC000151
243.20958,C06427,M-H4O2+H[1+],9.3042,0.00109646677003639,EC000151
251.23581,C06427,M-CO+H[1+],9.1703,0.00106646677002686,EC000151
261.22003,C06427,M-H2O+H[1+],8.8776,0.00124646676999873,EC000151
261.22004,C06427,M-H2O+H[1+],7.9856,0.00123646677002398,EC000151
261.22006,C06427,M-H2O+H[1+],8.1562,0.00121646677001763,EC000151
261.22007,C06427,M-H2O+H[1+],9.0245,0.00120646676998604,EC000151
261.22008,C06427,M-H2O+H[1+],8.7087,0.00119646677001128,EC000151
261.2201,C06427,M-H2O+H[1+],9.3022,0.00117646677000494,EC000151
261.22011,C06427,M-H2O+H[1+],8.3799,0.00116646677003018,EC000151
261.22012,C06427,M-H2O+H[1+],8.3391,0.00115646676999859,EC000151
279.2301,C06427,M+H[1+],8.167,0.00177646677002485,EC000151
279.23059,C06427,M+H[1+],8.736,0.00128646677001143,EC000151
279.2306,C06427,M+H[1+],8.5936,0.00127646677003668,EC000151
279.23068,C06427,M+H[1+],9.4987,0.00119646677001128,EC000151
279.23071,C06427,M+H[1+],8.3792,0.00116646677003018,EC000151
279.23073,C06427,M+H[1+],9.3056,0.00114646677002384,EC000151
279.23201,C06427,M+H[1+],7.8669,0.00013353322998455,EC000151
279.23269,C06427,M+H[1+],9.0666,0.000813533229973018,EC000151
280.23389,C06427,M(C13)+H[1+],7.8743,0.00138646677004317,EC000151
280.23579,C06427,M(C13)+H[1+],8.3627,0.000513533229991481,EC000151
297.2408,C06427,M+H2O+H[1+],8.6569,0.00167646677004996,EC000151
297.24107,C06427,M+H2O+H[1+],7.7375,0.00140646677004952,EC000151
297.24108,C06427,M+H2O+H[1+],7.9019,0.00139646677001792,EC000151
297.24327,C06427,M+H2O+H[1+],8.7459,0.00079353322996667,EC000151
301.21235,C06427,M+Na[1+],9.3275,0.00152646676997392,EC000151
301.21258,C06427,M+Na[1+],8.3799,0.00129646676998618,EC000151
347.2219,C06427,M+HCOONa[1+],8.7725,0.00262353323000752,EC000151
347.22269,C06427,M+HCOONa[1+],8.5154,0.00341353323000249,EC000151
351.23223,C06429,M+Na[1+],7.8951,0.00275353322996352,EC000152
169.08492,C06459,M+H[1+],2.2403,0.00135646677000523,EC000153
491.26154,C09332,M-HCOOK+H[1+],4.7473,0.00196353322996856,EC000154
557.21555,C09332,M-H2O+H[1+],4.5582,0.00527353322991075,EC000154
180.06447,C11355,M-HCOOH+H[1+],5.0526,0.00110646677001114,EC000155
182.08012,C11355,M-CO2+H[1+],5.018,0.00105646677002369,EC000155
248.05185,C11355,M+Na[1+],5.0569,0.00112646677001749,EC000155
282.27784,C12144,M-H4O2+H[1+],6.9295,0.00123646676996714,EC000156
290.30605,C12144,M-CO+H[1+],6.8467,0.000773533230017165,EC000156
300.28773,C12144,M-H2O+H[1+],7.617,0.00194646676999355,EC000157
300.28829,C12144,M-H2O+H[1+],8.4587,0.00138646676998633,EC000158
300.28835,C12144,M-H2O+H[1+],9.1902,0.00132646677002413,EC000159
300.2884,C12144,M-H2O+H[1+],7.2031,0.00127646676997983,EC000156
318.2989,C12144,M+H[1+],6.8022,0.00137646677001158,EC000156
318.29917,C12144,M+H[1+],7.6164,0.00110646677001114,EC000157
320.29348,C12144,M(S34)+H[1+],7.7737,0.00259646677000092,EC000157
340.28077,C12144,M+Na[1+],6.78,0.00150646676996757,EC000156
340.28321,C12144,M+Na[1+],7.4998,0.000933533230011108,EC000157
340.28341,C12144,M+Na[1+],8.4906,0.00113353323001775,EC000158
356.25336,C12144,M+K[1+],6.8426,0.00241646677005747,EC000156
376.25793,C12144,M+NaCl[1+],7.0324,0.000946466770017196,EC000156
103.07441,C14463,M-CO2+H[1+],3.0274,0.000966466769980912,EC00091
129.05367,C14463,M-H2O+H[1+],2.5858,0.000906466769976078,EC00091
146.05902,C14463,M[1+],2.2114,0.00112000000001444,EC00091
147.06417,C14463,M+H[1+],0.9537,0.00100646677000782,EC00092
165.07425,C14463,M+H2O+H[1+],1.1898,0.00152646677000234,EC00092
231.02532,C14463,M+HCOOK[1+],0.9252,0.00115646676999859,EC00092
163.04345,C15606,M+H[1+],5.9662,0.0010735332299987,EC000160
395.36479,C15776,M-H2O+H[1+],9.328,0.00238646676996268,EC000143
395.3657,C15776,M-H2O+H[1+],9.9633,0.00147646676998647,EC000144
395.36572,C15776,M-H2O+H[1+],10.4499,0.00145646676998012,EC000145
395.36577,C15776,M-H2O+H[1+],10.2042,0.00140646676999268,EC000146
413.37618,C15776,M+H[1+],10.4493,0.00159646677002456,EC000145
413.37622,C15776,M+H[1+],9.9653,0.00155646677001187,EC000144
381.34981,C15777,M-H2O+H[1+],10.7081,0.00176646676999326,EC000137
381.35039,C15777,M-H2O+H[1+],10.1951,0.00118646676997969,EC000138
395.36479,C15782,M-H2O+H[1+],9.328,0.00238646676996268,EC000143
395.3657,C15782,M-H2O+H[1+],9.9633,0.00147646676998647,EC000144
395.36572,C15782,M-H2O+H[1+],10.4499,0.00145646676998012,EC000145
395.36577,C15782,M-H2O+H[1+],10.2042,0.00140646676999268,EC000146
413.37618,C15782,M+H[1+],10.4493,0.00159646677002456,EC000145
413.37622,C15782,M+H[1+],9.9653,0.00155646677001187,EC000144
465.33452,C15808,M+Na[1+],6.4815,0.000543533230029425,EC000161
223.03988,C16688,M+H+Na[2+],0.7551,0.00035353323002596,EC00080
351.06748,C16688,M-C3H4O2+H[1+],0.7726,0.00119646677001128,EC00080
423.08828,C16688,M+H[1+],0.9391,0.00149646676999282,EC00080
113.05655,C20657,M+Na[1+],1.2183,0.000826466769993317,EC000130
215.13793,C22458,M-H2O+H[1+],1.4027,0.00104646676999209,EC000162
215.13795,C22458,M-H2O+H[1+],1.0225,0.00102646677001417,EC000162
233.14804,C22458,M+H[1+],0.9897,0.00153646677000552,EC000162
233.14838,C22458,M+H[1+],1.6447,0.00119646677001128,EC000162
