row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mots_18102024_Foodomics_CYF1_S52.mzML Peak area,Mots_18102024_Foodomics_CYF1_S53.mzML Peak area,Mots_18102024_Foodomics_CYF1_S54.mzML Peak area,Mots_18102024_Foodomics_CYF2_S55.mzML Peak area,Mots_18102024_Foodomics_CYF2_S56.mzML Peak area,Mots_18102024_Foodomics_CYF2_S57.mzML Peak area,
1174,207.13687428854917,5.057122,,,,,,,,,,,137.42964,120.23572,110.89238,3.6867182,8.046406,12.375669,
1176,374.15820306565405,5.066278,,,,,,,,,,,500.87134,489.0222,503.23187,687.18933,682.8069,709.239,
1179,336.1902634432908,5.0747194,,,,,,,,,,,63.873024,31.266298,68.69129,355.20148,240.88112,241.81897,
1180,393.1502470385722,5.0921164,,,,,,,,,,,138.80374,135.73318,139.71042,142.12082,147.74928,153.4331,
1188,561.3173228057531,5.098733,,,,,,,,,,,175.47192,170.91434,160.43208,3.964601,2.2626266,0,
1181,727.3656588205417,5.105447,,,,,,,,,,,46.77302,57.43212,13.808136,272.4814,257.15915,258.05707,
1186,344.2528444970953,5.109797,,,,,,,,,,,202.30272,207.27321,197.42523,384.86353,381.7069,376.35617,
1190,209.07971526546353,5.1122327,,,,62,,,,,,,236.23761,209.14757,200.39984,331.49896,311.65686,326.02277,
1194,434.135072151742,5.117986,,,,82,19,[M+H]+,,2,1194;1195,433.12772,408.16635,413.5986,417.25137,413.76062,438.59738,440.27225,
1195,884.2891197131111,5.118894,,,,82,19,[2M+NH4]+,,2,1194;1195,433.12772,219.89731,231.23746,232.60529,261.99075,271.9868,273.96326,
1197,442.6482040557473,5.120128,,,,82,,,,,,,2965.0105,2893.313,2941.104,2991.0752,2914.769,3014.9832,
1193,514.7545086285667,5.120128,,,,82,,,,,,,25.411432,74.39575,70.009964,262.0165,279.15903,297.28384,
1199,177.05354995997092,5.1207805,,,,62,,,,,,,214.37076,202.35245,217.28305,319.68204,325.6254,320.32034,
1200,593.2200255816912,5.1216555,,,,82,,,,,,,363.95773,326.16827,364.17258,531.7273,511.4545,537.6303,
1206,595.2556580152144,5.1328664,,,,,,,,,,,75.09714,44.693054,57.76332,217.24883,238.07129,234.09442,
1207,579.2755584715873,5.13565,,,,,,,,,,,149.84033,161.57146,142.27492,398.04987,413.10178,422.62704,
1212,210.10244652605112,5.143175,,,,,,,,,,,190.80406,201.68013,191.8046,0,3.7029874,0,
1208,439.21363169039415,5.143814,,,,,,,,,,,4.0184107,15.9570265,31.747486,107.30241,110.07002,99.42574,
1211,526.2256874291653,5.1525836,,,,,,,,,,,134.95598,122.87582,138.84406,224.93698,220.06746,235.59265,
1230,344.2527393331886,5.1581473,,,,,,,,,,,120.34495,75.99545,61.434967,194.90471,175.4299,201.04735,
1216,599.3741895108877,5.163889,,,,,,,,,,,370.0672,376.23083,365.03424,393.18546,387.35315,394.34125,
1217,493.2655980150243,5.173714,,,,,,,,,,,29.927643,34.43333,40.92947,185.04286,194.05893,177.3723,
1220,382.1934461331303,5.1791887,,,,,,,,,,,319.48642,319.78772,301.08737,562.4002,575.99146,585.2447,
1222,450.1841432702816,5.1865473,,,,66,,,,,,,164.00243,136.99455,136.25285,254.51091,234.08131,271.21768,
1223,428.2025207181489,5.188942,,,,76,,,,,,,325.4263,277.47968,320.64478,527.86005,504.07834,536.2034,
1224,415.2334231604685,5.191364,,,,66,,,,,,,288.14804,288.4646,262.8302,639.4702,660.4625,549.4972,
1227,389.21671593655077,5.193811,,,,76,,,,,,,232.46541,218.40303,222.01054,720.7252,750.09955,751.0031,
1229,376.2215733655751,5.201728,,,,84,,,,,,,666.9674,680.2756,680.8886,1781.3221,1777.7601,1847.3392,
1232,595.1637858163932,5.205939,,,,84,,,,,,,316.23514,311.95538,313.48367,450.83948,453.01044,447.66327,
1233,763.2030483638168,5.207678,,,,84,20,[M+Na]+,,2,1233;1240,740.21397,810.95605,790.0149,806.4949,839.68054,817.12006,832.79535,
1234,287.0537339274949,5.2083445,,,,84,,,,,,,638.14166,617.48047,615.81354,922.3585,935.7339,902.15643,
1237,449.106203229767,5.2116275,,,,,,,,,,,174.96213,171.33893,171.95616,253.34334,273.3622,249.6481,
1240,741.2213818678309,5.2156224,,,,84,20,[M+H]+,,2,1233;1240,740.21397,338.53876,337.7371,322.5756,462.9022,470.40796,498.00674,
1245,395.2126464408787,5.2285056,,,,,,,,,,,234.80869,135.89647,197.1652,314.16306,258.6601,279.24756,
1253,593.2183976591012,5.2287087,,,,83,,,,,,,121.486694,107.54989,37.35519,268.63065,272.86176,277.72678,
1246,260.0881200012442,5.2305474,,,,78,21,[M+Na]+,,2,1248;1246,237.09891,1058.9363,972.86835,1015.9335,1294.3243,1245.7043,1276.2322,
1249,394.19610179435045,5.2306943,,,,,,,,,,,40.457737,31.912033,67.146576,312.26416,337.67822,252.10666,
1247,192.10078901406644,5.2309136,,,,78,,,,,,,92.61799,108.83267,88.49577,159.46509,155.17014,153.22739,
1248,238.10618529291096,5.232111,,,,78,21,[M+H]+,,2,1248;1246,237.09891,1251.0055,1270.728,1250.622,1796.4054,1796.703,1774.4376,
1284,415.23514271505724,5.247228,,,,,,,,,,,17.159798,24.242922,71.53771,137.34433,90.66429,111.702995,
1256,437.2331703581767,5.247822,,,,83,,,,,,,560.65076,586.7409,585.7341,590.7904,572.85974,567.4344,
1262,569.3059300418304,5.265494,,,,,,,,,,,116.61742,105.54853,115.36321,279.08914,287.2236,273.53125,
1244,207.10643646811806,5.2675586,,,,,,,,,,,207.73245,250.4639,222.82741,158.28922,156.13884,183.63904,
1263,585.2499311467369,5.2692056,,,,,,,,,,,162.9278,152.54503,151.67148,166.24469,164.58101,171.27838,
1265,378.2368039602907,5.2708087,,,,,,,,,,,47.041115,63.49915,66.99849,255.69481,256.77905,253.3503,
1274,401.15552554548685,5.2899055,,,,80,,,,,,,4748.163,4369.1436,4686.726,4152.702,4000.7815,4111.64,
1276,541.2236697417643,5.295653,,,,71,,,,,,,586.3711,560.1145,579.0127,1274.0883,1215.0457,1191.934,
1277,331.15258474702915,5.296042,,,,80,,,,,,,781.22784,772.58276,770.00775,908.9654,896.70465,903.11926,
1278,447.18193994852965,5.2999024,,,,71,,,,,,,502.45395,473.84952,497.33115,1228.5642,1195.357,1223.6465,
1280,443.1271879291007,5.3050857,,,,81,,,,,,,242.5716,229.73282,249.49341,388.3074,358.0199,390.39633,
1281,427.1558079950116,5.3065834,,,,81,,,,,,,1605.0184,1491.559,1837.3381,3037.1929,3043.3997,3092.1794,
1288,527.2519067758973,5.306831,,,,72,,,,,,,15.741026,46.79208,47.11753,229.266,240.70473,224.23488,
1285,866.6496690846276,5.3092055,,,,,,,,,,,209.66791,198.18738,214.39684,0,0,0,
1286,225.11076172508277,5.310203,,,,,,,,,,,150.94221,166.82019,158.14536,292.8449,294.78372,285.73526,
1291,415.13482380118745,5.316875,,,,73,,,,,,,586.53735,552.1007,593.6248,199.84282,197.95087,230.49513,
1294,207.10686439059228,5.3239055,,,,72,,,,,,,202.18584,115.73222,176.61258,268.5031,272.9404,276.11768,
1296,414.22346980873255,5.3240695,,,,86,,,,,,,160.67831,160.75714,156.3959,361.2204,355.84882,360.0608,
1298,407.1660026126854,5.3258557,,,,86,,,,,,,352.6405,330.8255,348.8781,588.52924,531.682,581.8424,
1299,431.16640169672,5.326203,,,,,,,,,,,555.04,522.8501,539.2106,597.7821,596.3384,594.3387,
1302,265.1420700330736,5.330775,,,,86,,,,,,,125.570015,113.003006,41.864227,211.09996,59.967186,194.0003,
1301,467.18705724956317,5.3319945,,,,86,,,,,,,390.52103,394.50385,407.94952,684.2462,662.6034,683.4784,
1304,575.3506682578341,5.3370614,,,,86,,,,,,,331.03577,333.51846,330.33698,0,0,0,
1305,169.05971301523854,5.337811,,,,86,,,,,,,271.6282,283.13385,271.69077,305.6786,304.5664,318.18027,
1335,566.2776996173778,5.340236,,,,74,22,[M+Na]+,,2,1335;1338,543.28847,415.4316,410.79495,399.09705,313.09274,291.35428,326.36057,
1332,207.1126125390861,5.343925,,,,,,,,,,,115.394455,27.674147,113.788506,166.8541,166.4062,136.45872,
1338,544.2957377382331,5.3457313,,,,74,22,[M+H]+,,2,1335;1338,543.28847,304.69482,275.86426,278.2009,193.83336,189.53854,203.63849,
1312,410.20573143770594,5.347708,,,,,,,,,,,20.33851,79.539795,60.6537,461.23618,451.0274,418.17892,
1311,697.5198621128992,5.3551254,,,,,,,,,,,50.74289,211.32233,51.393177,75.312035,69.49282,76.71684,
1313,349.26371207456054,5.3563943,,,,,,,,,,,105.809875,283.36322,92.2586,102.69446,40.989002,86.1009,
1314,719.5020336174545,5.3581557,,,,,,,,,,,20.704987,137.51295,13.046469,8.574904,2.0911903,12.35144,
1318,245.13603626845858,5.370203,,,,77,,,,,,,550.2967,533.2764,533.6584,868.561,854.6907,864.15894,
1319,413.11928811163904,5.371078,,,,,,,,,,,176.07753,154.25854,187.22894,130.26877,138.47992,144.97945,
1326,433.2028790784159,5.4031415,,,,,,,,,,,316.61972,288.6427,311.90576,882.1287,788.69073,931.80914,
1327,299.1087809354228,5.4031806,,,,85,23,[M+Na]+,,2,1330;1327,276.11959,4230.4995,4119.542,4157.667,2196.5742,2179.8655,2239.0476,
1330,277.1268939679071,5.4053216,,,,85,23,[M+H]+,,2,1330;1327,276.11959,191.96782,182.42583,182.3882,71.01028,78.42419,70.74498,
1334,545.1974545229845,5.409247,,,,,,,,,,,198.64229,169.34778,185.92947,449.07092,444.09976,443.77228,
1337,779.427161640625,5.413814,,,,,,,,,,,131.59467,131.62952,131.50072,160.6057,150.47864,161.50557,
1336,481.2601276304218,5.416825,,,,,,,,,,,328.16232,272.72604,82.26004,302.29337,254.16852,328.19687,
1339,311.0683156473556,5.4260554,,,,,,,,,,,183.4406,168.64998,179.2403,193.5767,179.61365,187.3571,
1342,359.16591062639895,5.429161,,,,,,,,,,,30.586021,37.26632,17.057962,277.75864,305.16486,294.9548,
1343,575.2096377374654,5.431875,,,,,,,,,,,114.45376,24.969872,111.840775,232.46811,239.35434,229.5695,
1345,409.1825004511141,5.4399776,,,,,,,,,,,140.15988,117.93593,118.846504,370.8891,382.93048,338.20764,
1346,619.413155588768,5.4491057,,,,,,,,,,,303.0456,412.56113,397.77945,449.44724,246.91968,338.4538,
1349,411.198336220126,5.450311,,,,,,,,,,,5.1163545,31.178225,21.191671,228.95671,252.11899,204.23743,
1347,341.15556570852027,5.4518833,,,,,,,,,,,165.29782,146.02655,154.30121,205.43346,205.628,204.50983,
1352,408.24533545651633,5.479502,,,,,,,,,,,159.12875,231.41527,227.39351,150.55492,20.51969,105.334335,
1357,429.15245459467354,5.5056167,,,,,,,,,,,517.948,476.00824,508.13925,575.9011,584.57306,564.45795,
1359,603.2027727689238,5.509195,,,,,,,,,,,105.87795,41.624428,91.69028,257.7719,251.04405,258.15347,
1361,563.2356022267928,5.5122056,,,,90,,,,,,,170.97705,171.67526,165.97627,264.8428,252.49086,259.8663,
1363,317.06639531365863,5.514258,,,,,,,,,,,133.0393,152.17082,134.57272,174.02194,159.7552,170.57217,
1364,285.12956381202304,5.5142975,,,,90,24,[M+Na]+,,2,1365;1364,262.14038,6012.3794,5639.504,5863.997,7303.8784,7228.6924,7356.57,
1365,245.13712196178093,5.5145836,,,,90,24,[M+H-H2O]+,,2,1365;1364,262.14038,3318.369,3243.6008,3267.8042,4355.1333,4314.753,4407.517,
1366,282.1263791316673,5.51515,,,,,,,,,,,78.32105,148.30025,88.88999,148.07321,169.34396,145.01686,
1367,227.12656588621837,5.5157866,,,,90,,,,,,,685.8788,660.35205,684.1782,898.4406,897.84875,897.9418,
1370,392.2527713698086,5.5206223,,,,,,,,,,,83.069595,31.730238,91.56705,284.77005,278.2841,268.94617,
1374,427.15593253654606,5.536711,,,,,,,,,,,427.23645,427.0796,433.2474,820.2571,786.7747,823.867,
1378,417.1713388763546,5.5583496,,,,,,,,,,,219.83122,204.35753,227.96594,21.861368,13.684243,25.330345,
1376,525.2856764528975,5.5603943,,,,,,,,,,,255.34583,265.12585,287.02646,283.20383,264.90366,266.7875,
1377,247.1332991300532,5.5605083,,,,,,,,,,,236.91003,256.34106,216.8635,193.36348,141.22318,192.25475,
1383,431.16597364771906,5.579119,,,,,,,,,,,3197.3733,2946.503,3072.9805,2773.5505,2720.5132,2793.0276,
1386,376.1849567342094,5.5886974,,,,,,,,,,,206.3313,212.62213,210.90375,282.9336,279.62183,269.4579,
1387,265.12478550274886,5.592194,,,,93,,,,,,,1289.7296,1228.9268,1260.3627,373.83786,572.3414,773.634,
1389,398.1671671442214,5.59345,,,,,,,,,,,489.79,447.6556,469.9928,649.14355,604.4974,633.90735,
1391,207.10030064448688,5.5982327,,,,93,,,,,,,338.61905,329.05392,340.26346,186.89885,189.83331,184.97128,
1395,257.13705269414504,5.6030025,,,,93,,,,,,,209.54262,200.96127,213.14464,115.52536,117.52019,103.62023,
1396,225.11099010296175,5.6041913,,,,93,,,,,,,408.64578,414.10464,405.26096,265.74274,229.78937,231.00203,
1397,301.16133027691734,5.6083527,,,,,,,,,,,171.25504,122.73278,146.96361,303.5259,262.66675,322.68912,
1434,265.1150515129401,5.609017,,,,,,,,,,,991.9283,877.3958,762.4729,232.31448,408.0396,410.7073,
1401,620.3971716692646,5.616692,,,,,,,,,,,441.21515,427.29852,535.2738,575.34,365.63324,463.89465,
1381,341.1477262913661,5.620667,,,,,,,,,,,102.977394,78.84846,93.79851,152.77948,125.22796,137.98389,
1403,399.180076988523,5.6301217,,,,101,,,,,,,276.594,244.29329,248.05957,239.768,273.8246,233.90498,
1404,211.09313370330082,5.631905,,,,101,25,[M+Na]+,,2,1411;1404,188.10387,4485.822,4339.1587,4474.586,3851.5422,3840.5007,3871.9534,
1405,217.1423502666989,5.6319165,,,,101,,,,,,,1357.2712,1393.0757,1379.977,1233.1898,1235.8112,1261.1444,
1410,385.160698072358,5.6322274,,,,101,,,,,,,728.6876,734.7259,720.54517,31.81383,24.301561,77.013695,
1406,415.1648226991585,5.632502,,,,101,,,,,,,894.10803,833.1862,879.17615,430.41068,403.8938,424.60947,
1407,203.12674554897822,5.633425,,,,101,,,,,,,504.84708,506.2281,505.0571,444.11145,429.29153,438.0317,
1409,227.06493358613477,5.634333,,,,,,,,,,,143.51476,159.85594,162.52261,131.8337,122.432816,147.11766,
1411,171.1005321420521,5.635203,,,,101,25,[M+H-H2O]+,,2,1411;1404,188.10387,354.2021,352.13406,327.97668,301.4389,317.42035,303.17624,
1418,271.15035989123334,5.637317,,,,101,26,[M+Na]+,,2,1418;1422,248.16119,1217.816,1151.328,1207.1676,2186.3706,2203.036,2212.763,
1422,231.15794676291708,5.6400223,,,,101,26,[M+H-H2O]+,,2,1418;1422,248.16119,848.20374,847.2075,848.87836,1634.6577,1619.446,1639.9794,
1428,311.1263985025695,5.6652775,,,,96,,,,,,,116.87067,114.79148,119.11598,299.57016,213.33812,217.6847,
1429,341.1388793459551,5.6658416,,,,96,,,,,,,211.70813,160.84093,173.35762,461.0406,427.69272,428.3628,
1430,479.2458435872499,5.666153,,,,96,27,[M+Na]+,,2,1430;1435,456.25665,1753.5698,1329.2252,1506.7383,2211.3586,2076.4744,2244.4155,
1452,431.16600760024374,5.671884,,,,,,,,,,,125.3901,606.0543,608.2901,243.5614,258.8058,252.97148,
1435,457.2639590368811,5.673078,,,,96,27,[M+H]+,,2,1430;1435,456.25665,851.82764,857.2048,829.3953,1058.8293,1066.5646,1055.9648,
1442,476.23842721812656,5.6990356,,,,,,,,,,,33.93041,128.59297,33.757164,66.61367,70.063614,46.133656,
1444,453.3418150568053,5.7014413,,,,103,28,[M+H]+,,3,1448;1447;1444,452.33444,3678.0413,5754.292,3514.7832,3830.5012,3273.4565,3800.1743,
1445,475.23089508395975,5.7026086,,,,103,,,,,,,592.3114,883.1092,609.35535,731.8584,680.3711,699.3979,
1446,331.1525667577841,5.7032495,,,,103,,,,,,,1182.7434,1153.1987,1193.7762,1709.7823,1653.0205,1675.7306,
1447,475.32372469642775,5.7032495,,,,103,28,[M+Na]+,,3,1448;1447;1444,452.33444,14214.421,19476.506,13640.41,14461.956,12897.333,14294.982,
1448,491.2974425149486,5.7044253,,,,103,28,[M+K]+,,3,1448;1447;1444,452.33444,378.52625,577.5404,399.42178,472.43195,391.1332,450.8522,
1450,383.144999505773,5.7074637,,,,103,,,,,,,1366.5322,1217.5814,1313.4839,1729.9846,1682.6473,1648.417,
1454,384.14839729413364,5.7096024,,,,103,,,,,,,121.429985,219.79999,135.44574,321.87848,260.7559,351.73767,
1453,536.3014624701991,5.7137914,,,,,,,,,,,115.32309,129.70096,133.15115,312.90408,301.86115,295.75403,
1456,361.16305433623216,5.727072,,,,87,,,,,,,560.802,555.7703,549.90314,806.1488,829.47327,797.78644,
1457,263.12636332004274,5.7310166,,,,,,,,,,,147.66635,139.78998,141.19409,136.92958,140.38622,138.57309,
1458,413.15547766157897,5.732225,,,,87,,,,,,,576.1659,504.29834,563.2744,757.2946,721.44763,775.8474,
1461,195.0981890940659,5.746025,,,,88,,,,,,,283.16968,286.08163,280.2767,314.23773,257.30777,309.4435,
1462,453.171497564919,5.7460194,,,,,,,,,,,317.53583,293.50372,305.27304,625.25244,625.83923,657.34534,
1464,227.12823992143254,5.748408,,,,88,,,,,,,815.18054,814.7823,794.6599,761.62,738.2017,727.12,
1472,945.9129180331048,5.7701607,,,,100,,,,,,,409.46738,389.71225,390.91974,0,0,0,
1475,630.9447702719809,5.773117,,,,108,,,,,,,211.19414,193.66223,241.67334,0,0,0,
1481,197.11279533140578,5.776289,,,,108,,,,,,,2965.002,2872.433,2991.8054,2734.873,2697.4636,2755.291,
1486,387.20376422295226,5.777767,,,,108,,,,,,,385.29742,356.8681,377.1984,333.3602,317.83563,323.26425,
1487,599.3993371250262,5.779591,,,,108,,,,,,,150.51248,138.57799,145.63919,173.67088,110.91686,151.68948,
1488,621.3811609067587,5.781414,,,,108,,,,,,,717.31525,528.377,687.9954,785.98004,659.0271,706.59393,
1489,297.1659298990528,5.782616,,,,108,,,,,,,198.35435,189.5281,172.61159,164.44823,158.7737,162.60274,
1494,748.2608475167663,5.7905116,,,,,,,,,,,196.24284,181.11784,194.95946,340.1667,347.70447,371.4308,
1512,331.1525081543968,5.8097444,,,,,,,,,,,125.60316,21.018383,80.838936,166.34926,201.60722,180.62283,
1499,243.08659198827743,5.824739,,,,91,,,,,,,240.94217,249.59322,243.14923,95.50693,80.72525,15.16943,
1501,323.14523692652784,5.829286,,,,91,,,,,,,226.12207,191.9809,223.59106,447.30313,459.3468,459.08447,
1508,772.6796292172902,5.84975,,,,99,,,,,,,990.9947,1011.38495,958.19476,0,0,0,
1497,317.0642599682269,5.856575,,,,,,,,,,,26.275795,18.872795,19.834778,87.08665,79.33861,133.29553,
1514,413.16505915844203,5.8659253,,,,,,,,,,,94.95429,30.47163,44.999306,251.11143,83.69485,247.16194,
1515,371.15783550992575,5.8795414,,,,,,,,,,,273.4704,224.5868,263.06262,501.32513,500.76648,503.20013,
1517,369.2231039043174,5.8855023,,,,,,,,,,,246.4729,218.31375,217.9457,170.11441,181.41364,177.2019,
1518,247.1314376854992,5.88705,,,,92,29,[M+H-H2O]+,,2,1520;1518,264.13481,858.73627,854.1686,823.74854,834.18475,810.5606,848.6849,
1519,551.2595603060144,5.887955,,,,,,,,,,,105.586296,91.308426,108.16138,119.60375,114.06694,127.76178,
1520,287.1241113470149,5.889408,,,,92,29,[M+Na]+,,2,1520;1518,264.13481,1524.3782,1387.3103,1432.3939,1558.8738,1508.6495,1585.458,
1525,317.0642212819815,5.9007835,,,,105,,,,,,,177.86842,162.46892,178.61116,460.04626,465.29504,476.20163,
1526,625.1747710843334,5.9019885,,,,105,,,,,,,111.41561,122.43976,123.66523,312.67673,300.82886,316.58502,
1527,647.1561517845615,5.9061856,,,,105,,,,,,,359.1173,323.66895,349.23743,861.6417,799.5603,848.6975,
1528,479.11667965912847,5.908547,,,,105,,,,,,,29.839989,53.006546,34.971535,202.57033,202.14435,201.62958,
1531,236.1271727535487,5.915608,,,,107,30,[M+H]+,,2,1530;1531,235.11977,356.50928,351.9776,337.95416,0,2.7596524,0,
1530,258.1088541637776,5.9160333,,,,107,30,[M+Na]+,,2,1530;1531,235.11977,305.90173,296.2007,286.1667,0,0,0,
1532,778.0113564375914,5.917278,,,,107,,,,,,,203.00093,241.0478,203.88899,0,0,0,
1537,196.09579036883727,5.924484,,,,95,,,,,,,210.39714,195.13286,208.17944,85.4365,70.6652,74.39133,
1538,413.1762043836864,5.9265895,,,,,,,,,,,58.7994,76.99306,55.288124,280.8207,339.90732,300.3097,
1540,385.14558524672174,5.936842,,,,,,,,,,,958.4158,922.22046,949.8644,1373.7765,1325.8296,1346.3915,
1544,359.14739210444355,5.9419665,,,,,,,,,,,154.56041,122.47126,143.02312,119.0588,103.45061,114.00245,
1567,380.1847461843275,5.943953,,,,,,,,,,,3.3692932,5.204219,2.2726207,9.0833645,318.07428,7.0426693,
1546,609.2284849914107,5.946453,,,,,,,,,,,585.7528,504.69156,566.8222,372.58398,342.34784,379.04974,
1547,341.13703381241703,5.9479527,,,,,,,,,,,119.355934,121.44213,121.41284,181.54596,179.42636,182.84839,
1549,441.1504938036757,5.9533887,,,,,,,,,,,160.60336,144.04726,142.11015,92.34328,93.35305,98.98987,
1551,846.5648395742361,5.963211,,,,,,,,,,,132.91168,107.71318,150.47151,198.62834,99.90635,145.6008,
1554,195.06424590137695,5.968519,,,,109,32,[M+H]+,,2,1554;1555,194.0569,175.18805,152.6184,169.4808,192.37009,149.6814,172.69974,
1555,217.04605052363922,5.968825,,,,109,32,[M+Na]+,,2,1554;1555,194.0569,1068.3973,916.9633,1013.15717,1077.3524,906.2103,1062.2633,
1557,705.3994315470487,5.9721394,,,,,,,,,,,148.78633,75.99172,154.93439,168.59526,159.6263,164.9008,
1556,471.27989070823054,5.9723754,,,,,,,,,,,117.40905,112.279594,100.56663,171.8993,168.70673,175.42769,
1559,493.26146526504886,5.979654,,,,97,,,,,,,270.27945,195.95235,237.85298,324.9671,337.25363,327.73624,
1563,777.2186370864979,5.987106,,,,,,,,,,,127.77561,131.8657,121.16682,229.21916,206.79437,223.09383,
1564,410.1612640428603,5.9980874,,,,,,,,,,,0,354.1136,15.83259,0,687.16113,2.0406175,
1566,541.223617520447,5.998858,,,,,,,,,,,8.958357,33.93923,27.53883,226.01573,218.09325,235.0043,
1568,447.18575566791395,6.0065002,,,,98,,,,,,,223.48615,215.65604,202.9283,0,0,0,
1569,441.24414801474103,6.012875,,,,,,,,,,,415.4394,21.89598,55.755714,697.77484,708.4362,728.92145,
1571,333.2603334193173,6.0132003,,,,,,,,,,,137.663,75.24117,116.19512,182.4122,174.49986,186.91464,
1570,332.2569797966089,6.0137916,,,,98,,,,,,,757.0143,734.3219,770.6486,956.9983,949.3097,948.6191,
1572,453.17153087771794,6.019522,,,,,,,,,,,15.106089,18.13068,18.314037,140.29457,134.26465,144.60817,
1577,717.4863995779133,6.035908,,,,,,,,,,,33.77075,185.46106,103.6176,134.62436,25.382246,102.50671,
1574,291.1188089423079,6.0371194,,,,,,,,,,,251.51396,221.19319,222.24954,12.332505,51.636642,13.482563,
1580,367.2075924415114,6.047489,,,,,,,,,,,1601.384,1456.6952,1674.7869,1286.055,1277.0613,1274.3281,
1581,334.2724278462959,6.0550365,,,,102,,,,,,,517.333,498.76,519.7579,456.56168,457.91382,455.1968,
1582,510.340859616274,6.0603366,,,,102,,,,,,,63.073654,67.827126,68.35587,213.06613,211.97212,217.63269,
1589,847.5489149330944,6.0752335,,,,113,33,[2M+Na]+,,2,1592;1589,412.27995,376.9155,223.56642,374.87054,411.42474,325.2854,396.57858,
1590,435.2689243587388,6.075617,,,,,,,,,,,142.30252,89.09671,148.8506,161.4384,126.76896,158.51123,
1592,413.2873328116059,6.0764728,,,,113,33,[M+H]+,,2,1592;1589,412.27995,433.01947,295.37027,460.34457,498.6611,401.4965,477.72,
1594,195.09796976240457,6.07765,,,,113,,,,,,,356.3686,343.51794,349.29565,246.1816,236.2889,279.6416,
1598,438.2443941109627,6.080978,,,,113,,,,,,,355.77194,315.61328,299.58734,230.78273,120.043015,274.26364,
1601,197.1138306170178,6.100836,,,,,,,,,,,181.64949,175.59285,191.85693,150.3171,168.7729,147.65991,
1602,395.1795521187042,6.106539,,,,112,35,[M+H]+,,2,1603;1602,394.17225,204.99724,189.38376,201.82176,0,0,0,
1603,417.1614401344104,6.107161,,,,112,35,[M+Na]+,,2,1603;1602,394.17225,369.07526,359.4945,362.72122,0,0,0,
1604,167.08763032962167,6.1097913,,,,,,,,,,,1042.3881,989.47614,1079.6997,1051.5609,1044.3812,1017.13763,
1606,463.3237783589604,6.1116695,,,,112,,,,,,,262.54657,360.67764,344.82013,430.65982,246.5566,326.9429,
1605,441.3420313322451,6.1131444,,,,,,,,,,,16.332664,98.619545,90.68421,124.985596,41.45585,91.22293,
1609,301.0694025027327,6.1140666,,,,112,,,,,,,79.01168,82.92143,88.85286,174.7331,171.16005,174.13458,
1610,631.1613998236637,6.1146607,,,,112,,,,,,,231.8366,218.28513,227.03807,392.90433,377.52493,371.4003,
1611,348.2519325149612,6.1197085,,,,,,,,,,,130.23723,104.710075,107.28992,189.51556,192.44507,188.33319,
1619,320.25701640970755,6.1378365,,,,104,,,,,,,289.56485,266.9143,297.00803,278.42535,243.02148,284.8722,
1620,246.2416218381065,6.138117,,,,104,,,,,,,516.294,452.60806,849.2844,478.08664,500.41132,831.62744,
1623,786.6832779265643,6.1424165,,,,118,,,,,,,811.8163,722.3866,811.3945,0,0,0,
1630,794.010414834895,6.147217,,,,118,,,,,,,351.78912,315.34186,378.04938,0,0,0,
1636,702.3645780916244,6.1749806,,,,,,,,,,,379.67563,547.9732,465.27847,45.322395,361.16864,409.81216,
1637,704.4999670605926,6.17748,,,,123,36,[2M+Na]+,,2,1637;1662,340.75524,479.9424,548.29565,464.42618,492.497,493.58276,482.9933,
1642,340.7599413566316,6.1799808,,,,123,39,[M+H]+,,2,1642;1641,339.75261,14741.971,19323.963,15290.805,16512.576,15897.642,17485.682,
1644,717.4650984700176,6.181261,,,,123,38,[2M+K]+,,3,1656;1658;1644,339.25105,785.1228,1034.0277,814.73285,912.465,816.71405,874.9998,
1647,340.3250701463008,6.1818976,,,,123,,,,,,,77.333916,252.62553,52.99703,132.4365,74.20097,110.77051,
1648,351.2487500290747,6.181914,,,,123,,,,,,,4959.7866,6099.3125,4787.1006,5439.9014,4870.172,5259.056,
1653,679.5093848063772,6.182522,,,,123,38,[2M+H]+,,2,1656;1653,339.25105,9101.004,12497.615,8571.911,10251.93,9106.509,10009.764,
1656,362.2402000331039,6.1831307,,,,123,38,[M+Na]+,,4,1656;1658;1644;1653,339.25105,1215.3441,1413.9423,1139.6133,1269.4673,1186.9059,1289.2689,
1657,359.2320423964463,6.1831384,,,,123,,,,,,,3214.77,3917.788,3100.2625,3455.1099,3167.692,3379.626,
1658,340.2584645021255,6.183155,,,,123,38,[M+H]+,,4,1656;1658;1663;1644,339.25105,35681.953,44431.99,34227.582,38879.477,35534.457,38221.945,
1659,698.483171777607,6.1831307,,,,123,,,,,,,226.3539,349.79883,201.62338,265.52905,238.48026,253.2109,
1662,341.76238493140886,6.1838164,,,,123,36,[M+H]+,,2,1637;1662,340.75524,579.81287,787.4758,545.56696,671.19653,597.8905,649.2873,
1663,701.4912868764394,6.1838164,,,,123,38,[2M+Na]+,,2,1658;1663,339.25105,31000.62,35344.996,29990.95,31875.414,30153.875,31886.031,
