id,mz,mz_range:min,mz_range:max,rt,rt_range:min,rt_range:max,area,height,intensity_range:min,intensity_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,molecular_networking:net_cluster_id,molecular_networking:net_community_id,molecular_networking:edges,molecular_networking:net_cluster_size,molecular_networking:net_community_size,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,preferred_annotation:compound_name,preferred_annotation:mol_formula,preferred_annotation:adduct,preferred_annotation:score,preferred_annotation:precursor_mz,preferred_annotation:annotation_method,lipid_annotations:lipid_annotations,lipid_annotations:ion_adduct,lipid_annotations:mol_formula,lipid_annotations:mz_diff_ppm,lipid_annotations:explained_intensity_percent,feature_group,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:feature_state,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:mz,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:mz_range:min,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:mz_range:max,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:rt,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:rt_range:min,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:rt_range:max,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:fwhm,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:area,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:height,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:intensity_range:min,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:intensity_range:max,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:charge,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:fragment_scans,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:isotopes,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:tailing_factor,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:asymmetry_factor,datafile:Mots_18102024_Foodomics_CYF1_S52.mzML:rt_ms2_apex_distance,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:feature_state,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:mz,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:mz_range:min,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:mz_range:max,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:rt,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:rt_range:min,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:rt_range:max,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:fwhm,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:area,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:height,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:intensity_range:min,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:intensity_range:max,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:charge,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:fragment_scans,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:isotopes,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:tailing_factor,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:asymmetry_factor,datafile:Mots_18102024_Foodomics_CYF1_S53.mzML:rt_ms2_apex_distance,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:feature_state,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:mz,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:mz_range:min,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:mz_range:max,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:rt,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:rt_range:min,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:rt_range:max,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:fwhm,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:area,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:height,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:intensity_range:min,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:intensity_range:max,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:charge,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:fragment_scans,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:isotopes,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:tailing_factor,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:asymmetry_factor,datafile:Mots_18102024_Foodomics_CYF1_S54.mzML:rt_ms2_apex_distance,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:feature_state,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:mz,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:mz_range:min,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:mz_range:max,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:rt,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:rt_range:min,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:rt_range:max,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:fwhm,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:area,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:height,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:intensity_range:min,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:intensity_range:max,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:charge,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:fragment_scans,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:isotopes,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:tailing_factor,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:asymmetry_factor,datafile:Mots_18102024_Foodomics_CYF2_S55.mzML:rt_ms2_apex_distance,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:feature_state,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:mz,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:mz_range:min,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:mz_range:max,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:rt,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:rt_range:min,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:rt_range:max,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:fwhm,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:area,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:height,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:intensity_range:min,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:intensity_range:max,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:charge,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:fragment_scans,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:isotopes,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:tailing_factor,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:asymmetry_factor,datafile:Mots_18102024_Foodomics_CYF2_S56.mzML:rt_ms2_apex_distance,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:feature_state,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:mz,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:mz_range:min,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:mz_range:max,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:rt,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:rt_range:min,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:rt_range:max,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:fwhm,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:area,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:height,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:intensity_range:min,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:intensity_range:max,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:charge,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:fragment_scans,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:isotopes,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:tailing_factor,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:asymmetry_factor,datafile:Mots_18102024_Foodomics_CYF2_S57.mzML:rt_ms2_apex_distance
312,524.19586,524.19376,524.20897,0.9581,0.9069,0.995,1.382E2,2.12E3,8.034E2,2.12E3,,0,0.333,2,0,0.994,0.28,0.00015,0.0037,0,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,,DETECTED,524.19584,524.19376,524.2085,0.9619,0.9069,0.9949,0.0731,1.382E2,2.117E3,8.034E2,2.117E3,,,,0.8005,0.601,,DETECTED,524.19569,524.19402,524.20897,0.9582,0.9215,0.995,0.0652,1.195E2,2.12E3,9.027E2,2.12E3,,,,1,1,,ESTIMATED,524.19606,524.19508,524.1969,0.9542,0.9286,0.9579,0.0269,5.238E1,2.111E3,1.172E3,2.111E3,,,,0.5714,0.1429,
313,353.01486,353.01324,353.01658,0.9757,0.897,1.0596,5.575E2,6.001E3,7.259E2,6.001E3,1,6,0.5,3,0,0.962,0.49,0.00017,0.0388,0,131,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,DETECTED,353.01495,353.01384,353.01658,0.9382,0.8984,1.0559,0.1192,3.587E2,3.378E3,7.259E2,3.378E3,1,1,4,1.9749,2.9499,0.0238,DETECTED,353.01496,353.01324,353.01647,0.977,0.897,1.0509,0.1325,3.575E2,3.126E3,7.767E2,3.126E3,1,1,4,0.9612,0.9223,-0.0017,DETECTED,353.01479,353.01334,353.01617,0.9656,0.9003,1.0428,0.1333,3.335E2,3.399E3,1.017E3,3.399E3,,1,,1.0915,1.183,0.002,ESTIMATED,353.01479,353.01392,353.01658,0.9913,0.8997,1.0023,0.1589,3.483E2,5.765E3,1.001E3,5.765E3,,1,,0.5601,0.1108,-0.0274,ESTIMATED,353.01482,353.01402,353.01561,0.9876,0.9142,1.0596,0.1269,5.424E2,5.221E3,1.311E3,5.221E3,,1,,0.99,0.98,-0.0311,ESTIMATED,353.01488,353.01347,353.01594,0.9946,0.9031,1.0572,0.0956,5.575E2,6.001E3,1.169E3,6.001E3,,1,,0.842,0.6814,-0.031
314,137.04478,137.04402,137.05091,0.9605,0.8495,1.1388,1.727E3,1.538E4,6.202E2,1.538E4,,8,1,6,0,0.976,0.67,0.00009,0.0288,0,132,-1,0,1,0,,,,,,,,,,,,,,,,,,,,15,DETECTED,137.04479,137.0443,137.04568,0.9528,0.8495,1.1268,0.1052,1.695E3,1.425E4,9.235E2,1.425E4,,2,,1.3405,1.6998,-0.0669,DETECTED,137.0448,137.04421,137.04536,0.9588,0.8502,1.1347,0.0941,1.727E3,1.538E4,6.202E2,1.538E4,,2,,1.3068,1.6161,-0.0779,DETECTED,137.04477,137.04421,137.04555,0.9474,0.8552,1.1388,0.1003,1.721E3,1.484E4,7.504E2,1.484E4,,1,,1.5525,1.9441,-0.0632,DETECTED,137.04478,137.04424,137.05062,0.9546,0.8637,1.1177,0.1052,1.176E3,9.752E3,8.854E2,9.752E3,,1,,1.414,1.7889,-0.0493,DETECTED,137.04482,137.04419,137.05052,0.9729,0.8672,1.1236,0.1083,1.163E3,9.439E3,7.699E2,9.439E3,,1,,1.2276,1.453,-0.0677,DETECTED,137.04472,137.04402,137.05091,0.9762,0.867,1.114,0.108,1.146E3,9.827E3,9.898E2,9.827E3,,1,,1.1307,1.2833,-0.0712
315,182.08011,182.07909,182.08119,0.961,0.7873,1.1765,2.532E3,2.274E4,6.69E2,2.274E4,1,7,1,6,0,0.988,0.32,0.00006,0.0164,0,133,-1,0,1,0,,,,,,,,,,,,,,,,,,,,15,DETECTED,182.08013,182.07922,182.08117,0.9492,0.79,1.1094,0.0939,1.8E3,1.539E4,8.108E2,1.539E4,1,1,2,1.0029,1.6816,-0.0669,DETECTED,182.08012,182.07956,182.08081,0.9588,0.8409,1.1085,0.0882,1.747E3,1.642E4,9.073E2,1.642E4,1,1,2,1.1308,1.2119,-0.0743,DETECTED,182.08008,182.07952,182.08119,0.9656,0.8166,1.1277,0.0998,1.798E3,1.574E4,7.363E2,1.574E4,1,1,2,1.0417,1.0221,-0.0741,DETECTED,182.0801,182.07925,182.08103,0.9656,0.7873,1.1765,0.0876,2.532E3,2.274E4,7.881E2,2.274E4,1,2,3,1.0016,0.8383,-0.0892,DETECTED,182.08012,182.07935,182.0808,0.9656,0.7944,1.1348,0.0896,2.464E3,2.214E4,8.759E2,2.214E4,1,1,2,0.9894,1.3685,-0.0713,DETECTED,182.08014,182.07909,182.08091,0.9615,0.791,1.1764,0.0919,2.452E3,2.159E4,6.69E2,2.159E4,1,1,2,1.1208,1.1062,-0.0746
316,162.07508,162.0741,162.08078,0.9705,0.8743,1.0171,2.06E2,2.298E3,6.745E2,2.298E3,1,0,0.333,2,0,0.969,0.83,0.00013,0.0238,0,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,162.07514,162.07445,162.08078,0.9492,0.9128,1.0147,0.0935,1.601E2,2.133E3,6.745E2,2.133E3,1,,2,1.4006,1.8012,,ESTIMATED,162.07516,162.07493,162.07553,0.9588,0.9551,0.977,0.0142,3.861E1,2.191E3,1.298E3,2.191E3,,,,3,5,,ESTIMATED,162.07507,162.07454,162.0756,0.9894,0.9821,1.0095,0.0314,4.306E1,2.298E3,1.181E3,2.298E3,,,,1.8844,2.7689,,ESTIMATED,162.07513,162.07484,162.07552,0.9692,0.9509,0.9876,0.0416,6.25E1,2.105E3,1.402E3,2.105E3,,,,1,1,,DETECTED,162.07501,162.0741,162.0757,0.9729,0.8743,1.0171,0.1185,2.06E2,2.099E3,8.036E2,2.099E3,,,,0.7238,0.4476,,ESTIMATED,162.07499,162.07417,162.07536,0.9836,0.9762,0.9873,0.009,1.737E1,2.053E3,1.188E3,2.053E3,,,,0.7489,0.4977,
317,300.14295,300.12851,300.14472,0.9708,0.8922,1.0861,4.545E2,3.887E3,7.068E2,3.887E3,,3,1,6,0,0.971,0.85,0.00025,0.0347,0,134,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,DETECTED,300.14298,300.12886,300.14395,0.9892,0.9056,1.0426,0.1241,2.912E2,2.766E3,1.032E3,2.766E3,,,,0.8192,0.6384,,DETECTED,300.14283,300.12851,300.14444,0.9661,0.897,1.0718,0.1133,3.443E2,2.903E3,8.013E2,2.903E3,,,,1.2648,1.5297,,DETECTED,300.14295,300.12913,300.14442,0.9584,0.9003,1.0725,0.1301,3.293E2,2.774E3,7.248E2,2.774E3,,,,1.4831,1.9661,,DETECTED,300.14308,300.1327,300.14465,0.9546,0.8997,1.0743,0.1409,4.281E2,3.721E3,7.21E2,3.721E3,,1,,1.5916,2.165,0.0057,DETECTED,300.14288,300.13244,300.14472,0.984,0.896,1.0861,0.1218,4.545E2,3.887E3,7.791E2,3.887E3,,1,,1.0804,1.1609,0.002,DETECTED,300.14296,300.13331,300.1446,0.9726,0.8922,1.0816,0.1145,4.473E2,3.884E3,7.068E2,3.884E3,,1,,1.1783,1.3755,-0.0127
318,124.03835,124.03754,124.03901,0.972,0.9075,1.1104,1.216E3,1.418E4,7.259E2,1.418E4,1,6,1,6,0,0.992,0.53,0.00007,0.0092,0,135,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,DETECTED,124.03837,124.03774,124.03883,0.9674,0.9128,1.0903,0.0775,1.179E3,1.38E4,1.024E3,1.38E4,1,1,2,1.6665,2.3121,-0.0418,DETECTED,124.03834,124.03786,124.03901,0.9697,0.9079,1.1104,0.0776,1.216E3,1.418E4,7.969E2,1.418E4,,1,,1.6798,2.2298,-0.0418,DETECTED,124.03832,124.03771,124.0388,0.9765,0.9075,1.09,0.08,1.18E3,1.373E4,7.98E2,1.373E4,,1,,1.3344,1.6271,-0.0053,DETECTED,124.03838,124.03784,124.03884,0.9766,0.9106,1.0987,0.0756,1.051E3,1.307E4,7.259E2,1.307E4,,1,,1.4361,1.7286,-0.0384,DETECTED,124.03834,124.03786,124.03872,0.9693,0.9142,1.0784,0.0752,1.015E3,1.233E4,8.278E2,1.233E4,,1,,1.484,1.9095,-0.0347,DETECTED,124.03834,124.03754,124.03874,0.9726,0.914,1.0776,0.0735,1.014E3,1.282E4,8.307E2,1.282E4,,1,,1.3897,1.7378,-0.0384
319,400.72657,400.72491,400.72907,0.9796,0.9288,1.0804,3.026E2,3.303E3,7.706E2,3.303E3,,0,0.5,3,0,0.989,0.45,0.00018,0.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,400.72491,400.72491,400.7269,0.9856,0.9819,0.9892,0.0073,4.471E0,1.225E3,1.225E3,1.225E3,,,,1,1,,ESTIMATED,400.7268,400.72531,400.72837,0.988,0.9843,0.9952,0.042,8.528E0,1.198E3,1.141E3,1.198E3,,,,1.4977,1.9954,,ESTIMATED,400.72703,400.7269,400.72703,0.9821,0.9785,0.9857,0.0073,4.327E0,1.191E3,1.191E3,1.191E3,,,,1,1,,DETECTED,400.72699,400.72583,400.72857,0.9803,0.9288,1.0374,0.0888,2.448E2,3.292E3,9.024E2,3.292E3,,,,1.0559,1.1118,,DETECTED,400.72681,400.72533,400.7282,0.9693,0.9325,1.0804,0.0916,3.026E2,3.215E3,8.961E2,3.215E3,,,,2.0122,3.0245,,DETECTED,400.72688,400.72553,400.72907,0.9726,0.9322,1.0719,0.091,2.762E2,3.303E3,7.706E2,3.303E3,,,,1.7304,2.4608,
320,365.10439,365.0985,365.15452,0.966,0.8544,1.2134,7.456E2,3.79E3,8.294E2,3.79E3,,3,0.5,3,0,0.976,5.84,0.00213,0.011,0,136,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,ESTIMATED,365.10393,365.1023,365.10572,0.9528,0.9236,0.9783,0.0361,7.458E1,1.75E3,1.011E3,1.75E3,,,,0.9371,0.8742,,ESTIMATED,365.10367,365.10325,365.10517,0.9697,0.9551,0.9843,0.0225,4.338E1,2.066E3,1.089E3,2.066E3,,,,0.9994,0.9989,,ESTIMATED,365.10374,365.10298,365.10504,0.9438,0.922,0.9474,0.014,3.683E1,2.305E3,1.034E3,2.305E3,,,,0.5837,0.1673,,DETECTED,365.10519,365.0985,365.15312,0.9692,0.8601,1.2134,0.1916,7.456E2,3.79E3,8.408E2,3.79E3,,1,,1.6181,2.2361,0.0057,DETECTED,365.10597,365.10113,365.15452,0.9803,0.8544,1.1879,0.1945,7.315E2,3.654E3,8.294E2,3.654E3,,1,,1.325,1.65,0.002,DETECTED,365.10384,365.10267,365.13072,0.9799,0.8742,1.0929,0.1884,5.552E2,3.575E3,8.329E2,3.575E3,,1,,1.0342,1.0684,0.0424
321,344.13254,344.12866,344.13424,0.9818,0.896,1.0743,4.705E2,4.752E3,7.785E2,4.752E3,,3,1,6,0,0.984,0.73,0.00025,0.0199,0,137,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,DETECTED,344.13244,344.12887,344.13396,0.9747,0.9164,1.0463,0.1132,2.427E2,2.891E3,8.964E2,2.891E3,,,,1.1147,1.2295,,DETECTED,344.13269,344.12866,344.13421,0.9843,0.9151,1.0509,0.1233,2.541E2,2.598E3,8.489E2,2.598E3,,,,0.9807,0.9615,,DETECTED,344.13264,344.12926,344.13371,0.9765,0.9111,1.0428,0.1145,2.56E2,2.731E3,8.525E2,2.731E3,,,,1.0069,1.0138,,DETECTED,344.13246,344.12986,344.13424,0.9839,0.9033,1.0743,0.1016,4.705E2,4.752E3,8.042E2,4.752E3,,1,,1.0607,1.1336,-0.0163,DETECTED,344.13251,344.12969,344.13368,0.9766,0.896,1.067,0.1164,4.54E2,4.493E3,8.374E2,4.493E3,,1,,1.0607,1.105,-0.0127,DETECTED,344.13249,344.12895,344.13369,0.9946,0.8994,1.0682,0.1021,4.496E2,4.625E3,7.785E2,4.625E3,,1,,0.8869,0.7933,-0.0126
322,140.03322,140.03235,140.04493,0.984,0.9092,1.0652,3.297E2,3.551E3,6.669E2,3.551E3,,1,0.5,3,0,0.991,0.19,0.00003,0.0085,0,138,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,DETECTED,140.03323,140.03289,140.04493,0.9892,0.9092,1.0559,0.1082,3.233E2,3.358E3,7.602E2,3.358E3,,1,,0.9164,0.8328,-0.009,DETECTED,140.03321,140.03235,140.04424,0.9807,0.9187,1.0509,0.1179,3.127E2,3.551E3,6.669E2,3.551E3,,,,1.0663,1.135,,DETECTED,140.03321,140.03291,140.04476,0.9821,0.9147,1.0652,0.0979,3.297E2,3.514E3,7.943E2,3.514E3,,,,1.1164,1.2328,,UNKNOWN,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,
323,203.04933,203.01286,203.05247,0.9703,0.7327,1.1441,1.516E3,6.696E3,1.369E3,6.696E3,,0,0.5,3,0,0.971,4.97,0.00101,0.0224,0,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,203.05088,203.03029,203.05226,0.9528,0.902,1.0001,0.1214,2.104E2,2.495E3,1.706E3,2.495E3,,,,0.9651,0.9302,,ESTIMATED,203.05158,203.05093,203.0523,0.9551,0.9333,1.0099,0.0737,1.797E2,2.966E3,1.745E3,2.966E3,,,,1.751,2.5019,,ESTIMATED,203.05149,203.05099,203.05204,0.9474,0.9292,0.9511,0.0126,5.095E1,2.794E3,1.729E3,2.794E3,,,,0.5997,0.1994,,DETECTED,203.0471,203.01286,203.05247,1.0023,0.7327,1.1064,0.2806,1.396E3,6.252E3,1.369E3,6.252E3,,,,0.6931,0.3862,,DETECTED,203.04797,203.01439,203.05235,0.984,0.7397,1.1441,0.2187,1.516E3,6.696E3,1.514E3,6.696E3,,,,0.8277,0.6555,,DETECTED,203.04696,203.0131,203.05209,0.9799,0.7437,1.1081,0.2548,1.406E3,6.085E3,1.41E3,6.085E3,,,,0.7713,0.5425,
324,535.15167,535.1491,535.15419,1.0014,0.9309,1.0854,2.404E2,2.196E3,6.618E2,2.196E3,,0,0.5,3,0,0.989,0.5,0.00027,0.0097,0,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,535.15165,535.14913,535.15372,0.9856,0.9309,1.0711,0.1291,2.162E2,2.196E3,6.618E2,2.196E3,,,,1.2833,1.5665,,DETECTED,535.15191,535.14952,535.15415,0.9952,0.9369,1.0854,0.1382,2.315E2,2.074E3,9.678E2,2.074E3,,,,1.272,1.544,,DETECTED,535.1517,535.1491,535.15419,0.993,0.9329,1.084,0.1414,2.404E2,2.067E3,8.859E2,2.067E3,,,,1.2562,1.5125,,ESTIMATED,535.15171,535.15079,535.15328,1.0264,1.019,1.0485,0.0219,3.568E1,1.985E3,1.094E3,1.985E3,,,,2,3,,ESTIMATED,535.15144,535.15021,535.15326,1.0097,0.9729,1.0134,0.0324,5.903E1,2.004E3,1.069E3,2.004E3,,,,0.5503,0.1007,,ESTIMATED,535.15158,535.15077,535.15195,0.9983,0.9873,1.0019,0.0174,2.19E1,1.907E3,1.232E3,1.907E3,,,,0.6667,0.3333,
325,153.03971,153.0385,153.04075,0.99,0.879,1.0989,9.125E2,8.187E3,8.146E2,8.187E3,1,4,0.5,3,0,0.987,0.35,0.00005,0.0147,0,139,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,DETECTED,153.0397,153.0385,153.04059,0.9856,0.8804,1.0943,0.1148,8.987E2,7.811E3,8.722E2,7.811E3,1,1,2,1.0168,1.0469,-0.0636,DETECTED,153.03967,153.03897,153.04075,0.9916,0.879,1.0989,0.1916,9.125E2,7.674E3,8.958E2,7.674E3,1,1,2,0.9762,0.9616,-0.0673,DETECTED,153.03965,153.03894,153.04048,1.0003,0.8823,1.084,0.1138,9.085E2,8.187E3,8.146E2,8.187E3,,2,,0.8595,0.7185,-0.0728,ESTIMATED,153.03971,153.03901,153.04028,0.9949,0.9803,1.0133,0.0207,4.374E1,1.906E3,1.083E3,1.906E3,,,,1.1253,1.2506,,ESTIMATED,153.03993,153.03973,153.04013,0.9876,0.9803,0.995,0.0561,2.052E1,1.623E3,1.063E3,1.623E3,,,,1,1,,ESTIMATED,153.03958,153.03947,153.03979,0.9799,0.9726,0.9836,0.0227,1.253E1,1.505E3,1.089E3,1.505E3,,,,0.7506,0.5011,
326,355.02946,355.02359,355.04014,0.9818,0.9105,1.1177,3.62E2,2.997E3,6.651E2,2.997E3,1,0,0.5,3,0,0.979,2.22,0.00079,0.0187,0,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,355.02981,355.02624,355.03201,0.9565,0.9492,0.9747,0.1046,4.175E1,2.037E3,1.264E3,2.037E3,,,,1.7494,2.4988,,ESTIMATED,355.02935,355.02797,355.03039,0.9989,0.977,1.0228,0.0444,6.755E1,2.048E3,1.218E3,2.048E3,,,,1.0476,1.0953,,ESTIMATED,355.02895,355.0252,355.03148,0.9547,0.922,0.9785,0.0354,8.684E1,1.936E3,1.061E3,1.936E3,,,,0.863,0.7261,,DETECTED,355.02999,355.02495,355.03756,1.0023,0.9142,1.1177,0.144,3.606E2,2.747E3,7.953E2,2.747E3,1,,2,1.1551,1.3102,,DETECTED,355.0292,355.02359,355.03817,0.995,0.9105,1.0881,0.151,3.47E2,2.997E3,8.547E2,2.997E3,1,,3,1.0513,1.1026,,DETECTED,355.02945,355.02433,355.04014,0.9836,0.914,1.1042,0.1745,3.62E2,2.936E3,6.651E2,2.936E3,1,,2,1.3655,1.731,
327,263.00118,262.98242,263.0209,1.0239,0.9176,1.0979,4.796E2,7.338E3,8.553E2,7.338E3,,0,0.5,3,6,0.98,0.92,0.00024,0.0184,0,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,263.01836,262.98277,263.02069,1.0539,0.9929,1.0979,0.0732,4.796E2,7.338E3,1.253E3,7.338E3,,,,0.8605,0.721,,ESTIMATED,263.01887,262.98306,263.02057,1.0509,0.9989,1.0969,0.0835,4.426E2,6.425E3,1.221E3,6.425E3,,,,0.9431,0.7083,,ESTIMATED,263.01947,262.98318,263.0209,1.0428,1.0039,1.0976,0.6232,4.584E2,6.873E3,1.268E3,6.873E3,,,,1.204,0.9263,,DETECTED,262.9836,262.98265,262.98471,1.006,0.9251,1.0301,0.096,1.797E2,2.351E3,9.341E2,2.351E3,,,,0.649,0.2979,,DETECTED,262.98336,262.98248,262.98467,0.9876,0.9178,1.0264,0.0982,1.85E2,2.283E3,8.553E2,2.283E3,,,,0.778,0.556,,DETECTED,262.98343,262.98242,262.98458,1.0019,0.9176,1.0277,0.0825,1.842E2,2.494E3,8.562E2,2.494E3,,,,0.6526,0.3053,
