p.value,m.z,t.score,r.t,pos_inx
0.00476301950405454,502.28871,8.92191314247688,9.2186,TRUE
0.00477207142857334,530.33594,7.39427925729813,9.2217,TRUE
0.00478195846136314,548.37115,7.64129409379414,9.0274,TRUE
0.00481683757742191,275.20163,6.11510196602434,6.6891,TRUE
0.00483879257299398,101.02241,5.64864124070652,1.0092,TRUE
0.00486734050706452,439.31895,12.9949777144876,9.2048,TRUE
0.00488239096351016,278.22326,12.2385712003599,8.1483,TRUE
0.00489968841576299,323.15582,-6.65822491348372,5.5516,TRUE
0.00490753396641758,186.22062,10.465232691002,6.8348,TRUE
0.00491196515572624,241.21509,8.36913350179636,9.1493,TRUE
0.00491948171990924,563.40509,5.67644580271406,9.5562,TRUE
0.00494837569710129,485.35833,5.76051784931447,10.1513,TRUE
0.0049792791281688,268.10283,13.8024026993782,1.0277,TRUE
0.00502247515030672,284.29352,8.16657428311691,7.8245,TRUE
0.00503160605086199,187.1036,13.8304378824703,0.9121,TRUE
0.00506683109236243,393.25958,13.3183024477434,8.103,TRUE
0.00507224559119626,546.8112,7.58876857756371,9.2192,TRUE
0.00509806927521847,236.90378,11.2942058800033,0.6667,TRUE
0.00510189317600475,300.28845,10.0885047666383,9.186,TRUE
0.00510370729210433,174.11123,-13.3166939084256,0.7765,TRUE
0.00512755584235868,441.20509,6.05750577816477,8.8522,TRUE
0.00515123834692945,321.23866,-13.3330942877606,8.5311,TRUE
0.00516224236521351,400.90274,6.97889392549555,0.6253,TRUE
0.00519693564423788,154.08526,-7.32483117637208,5.0085,TRUE
0.00522929143680007,513.30194,13.1262711329552,8.7799,TRUE
0.00531057950316367,482.32393,11.6606196994525,9.5925,TRUE
0.00536775009813511,263.23571,12.6884111775772,10.6883,TRUE
0.0054452174250972,707.34845,11.7994488525428,8.7199,TRUE
0.00545676702740537,339.24939,8.24727671040882,8.1721,TRUE
0.00557257028494326,425.18224,13.0385387699125,4.2567,TRUE
0.00558171653791642,349.28869,5.83461776416292,9.3448,TRUE
0.00559561983425467,245.22513,5.64220753918124,8.8442,TRUE
0.00560017037936195,157.12126,9.10305639538394,5.7766,TRUE
0.00564480554549428,411.26997,12.3503471203425,7.5803,TRUE
0.00567254684887912,354.27062,12.5370234643287,8.466,TRUE
0.00574371630313496,308.2935,12.873021656435,7.1668,TRUE
0.00583415129886656,423.37918,12.6235057922591,10.7664,TRUE
0.00583597566383637,480.3007,11.5361543750786,8.9453,TRUE
0.00587301820099705,395.25424,6.14234074112792,9.5657,TRUE
0.00593546010729904,240.08339,-6.24348672057528,1.2756,TRUE
0.00594439996384102,402.31983,11.2035278094807,7.626,TRUE
0.00595261466203716,203.10558,6.91116740317134,7.7841,TRUE
0.00596354864961207,277.2149,11.9984029135789,6.836,TRUE
0.00597629512199821,306.05837,11.4142584447062,1.1074,TRUE
0.00597883726081776,463.24047,5.32836896561871,10.9435,TRUE
0.00599602065209117,613.45088,5.32240879957792,10.4528,TRUE
0.00599744313739351,441.36398,6.92777771602255,10.7396,TRUE
0.00602376114899675,245.18481,12.3842676548226,4.318,TRUE
0.00603664562549201,225.10874,6.43351248127076,6.08,TRUE
0.00604640250787893,535.15197,11.0275398606074,0.8109,TRUE
0.00606620965778852,481.22558,10.9550199781457,5.1402,TRUE
0.00608301998496991,501.33891,11.2110304642166,8.8863,TRUE
0.00609110092870661,543.47552,8.15323745389388,9.5764,TRUE
0.00613819433077861,215.06688,6.91120434390943,5.0817,TRUE
0.00622093718609812,512.42901,9.22657566286662,10.7971,TRUE
0.00622796008229062,302.20615,11.5866846664805,4.1172,TRUE
0.00622951335072143,335.29313,11.8282238557289,9.5442,TRUE
0.00623440487174104,425.21302,8.44798930108052,8.7672,TRUE
0.00633285031131384,251.15895,10.2144862058747,0.9025,TRUE
0.00642548370926723,353.08131,12.0441646666632,0.7568,TRUE
0.00644655137438508,181.13253,-11.9647690527611,3.9074,TRUE
0.00645830120674794,627.09132,11.5113556750986,0.7252,TRUE
0.00645896010525104,642.35946,11.4541263840773,9.07,TRUE
0.00653784656854668,701.2397,5.44725302271973,8.6371,TRUE
0.00656560153560334,112.08604,10.025251339911,0.6583,TRUE
0.0065894385022818,248.19742,-5.20593723642538,8.3299,TRUE
0.00661861915797407,783.5697,5.26767790428931,10.5491,TRUE
0.00662795650104803,380.67115,5.65091747848787,9.5697,TRUE
0.00664882920516398,282.81465,8.46905635339757,0.7006,TRUE
0.00670923920151092,407.23923,7.66350236966176,7.3809,TRUE
0.00673486464616767,328.96772,11.3722347462693,0.6173,TRUE
0.00676452179420571,430.3154,11.199320100323,7.3997,TRUE
0.00677119384949507,364.22093,11.4302628414776,4.9615,TRUE
0.00678239144899586,130.04908,5.14736533765858,0.9782,TRUE
0.00684355629521307,628.36483,8.72633108805665,8.4893,TRUE
0.00684613290657832,544.79677,7.29601337234259,9.0197,TRUE
0.00692637602676378,335.2179,10.9905184208321,7.845,TRUE
0.00693465480436223,293.14836,5.23441131128577,2.4513,TRUE
0.00697999248414105,717.40661,6.86348694770023,6.8214,TRUE
0.00698619005453135,627.33023,8.23842682593701,8.9752,TRUE
0.00698956884658284,666.31123,8.98726468670954,5.8816,TRUE
0.00700314392005735,163.05936,10.7360391821646,0.7702,TRUE
0.00701163590690474,258.24177,5.15788716869306,8.4836,TRUE
0.00701705299855303,354.27047,8.66519648215975,8.7078,TRUE
0.00703121867427834,307.22542,7.97867005332916,6.6196,TRUE
0.00703123279234273,411.18288,-5.2111383307538,9.0337,TRUE
0.00703900932502318,285.24277,5.09409345863157,8.7793,TRUE
0.00704165359807454,371.29807,6.06254145840364,9.0241,TRUE
0.00705031464021853,350.7221,8.66294980660513,6.8202,TRUE
0.00705848879192976,279.23067,9.51508363707244,9.487,TRUE
0.00707865312735287,367.18188,11.2899531807737,6.628,TRUE
0.00708302562372913,523.34991,11.3156904928449,9.5183,TRUE
0.00708528411410241,290.97855,-7.85226289257567,1.017,TRUE
0.00708739289807571,247.12755,11.6651495370933,1.7436,TRUE
0.00709898480770103,166.98391,-11.7569288667138,10.6786,TRUE
0.00713432808871074,698.43001,10.3020270317717,8.9238,TRUE
0.0071514961864026,407.2754,5.3498377338775,8.722,TRUE
0.00717260953799692,391.24402,8.2654014702149,8.1409,TRUE
0.00717615086582402,404.82625,5.53774579097328,0.6727,TRUE
0.00718525039616368,283.19705,5.16559340848644,7.6992,TRUE
0.00719343787282813,227.16311,11.573704147153,6.6101,TRUE
0.00723628533169715,438.23613,10.3517286699988,5.0022,TRUE
0.00728336636758,328.22189,11.1807747410882,4.3951,TRUE
0.00729445564416043,658.4598,-6.33770214483147,8.8062,TRUE
0.00730838540709043,163.03788,9.32452354293439,10.6547,TRUE
0.00731836423229059,380.2838,8.67068999719281,9.4524,TRUE
0.00733417665583572,389.22835,10.3063931477147,7.9782,TRUE
0.00739618075365103,421.30877,7.00139122569955,10.5596,TRUE
0.00739864109453249,311.22267,8.00124676402371,7.9005,TRUE
0.00741365359388003,385.16534,8.76739601410204,6.837,TRUE
0.00746575589898649,379.28054,6.59505364432919,9.565,TRUE
0.00752856460644546,313.23594,5.3749169652294,7.6796,TRUE
0.00753010661268677,402.23278,7.40691456382535,4.1463,TRUE
0.007533900702632,281.24618,-8.17583008692744,8.525,TRUE
0.00756983901665198,557.1182,5.31832265779763,0.8681,TRUE
0.00757124562000647,449.26452,10.5156397619031,10.8103,TRUE
0.00759291335497956,342.23741,11.3457858397069,4.8873,TRUE
0.00762589815181553,377.30124,5.64295024962541,10.4236,TRUE
0.00763337879288968,341.23073,9.30971242297576,7.3086,TRUE
0.00767048854847447,544.35486,-6.50140079951512,9.052,TRUE
0.00776489764569233,415.26759,8.44609156728564,8.9072,TRUE
0.00776537803849555,474.24043,5.23967419996185,7.9537,TRUE
0.0077859798030529,296.8115,-5.25376120350975,0.6921,TRUE
0.00780250864821557,331.28287,7.38363975583907,8.8586,TRUE
0.00783207400567893,297.2735,7.07132202235738,10.466,TRUE
0.00783578658363009,531.38504,4.96347900536917,9.3487,TRUE
0.00793252939314996,403.23256,9.52914420410115,8.7642,TRUE
0.00794990393899709,493.27957,6.66573831589759,4.9786,TRUE
0.00795176304524612,641.47061,-10.0388987408855,8.8482,TRUE
0.00803687881386008,419.1873,10.6846585604809,5.1987,TRUE
0.00805228842691964,259.08408,5.16985735248709,5.6303,TRUE
0.00814403626397014,296.24175,5.28020940541823,6.7765,TRUE
0.00822036454382606,352.8833,5.3336796117351,0.6625,TRUE
0.00833510523908634,332.27827,5.0979896608384,6.5278,TRUE
0.00837229590671756,323.04108,10.8119628697169,1.4212,TRUE
0.00838200816397453,223.03824,10.0356872547387,0.7403,TRUE
0.00838255699487309,347.18141,5.93310205350345,6.9878,TRUE
0.0084708199775467,428.2674,10.4463885948573,4.927,TRUE
0.00855694305011103,335.1654,5.11607518054154,9.6223,TRUE
0.00857465469823785,154.09654,-7.0831499827088,0.7729,TRUE
0.00871314174351818,365.26483,5.60183272505607,9.3107,TRUE
0.00878204326660092,302.9864,5.78955839760056,0.7186,TRUE
0.00884277511366904,451.74372,10.5590903710908,4.0066,TRUE
0.00888260804232114,276.87072,9.6295588948796,0.683,TRUE
0.0089073923030396,449.19157,8.4242557127961,8.8558,TRUE
0.00904829696709263,174.10157,-10.2829457040033,2.4436,TRUE
0.00905986013188458,621.48978,-5.41076228219558,8.8336,TRUE
0.00908617281049846,519.17767,10.0403167362492,1.0122,TRUE
0.00912724033831156,348.28593,9.00763026247539,9.3461,TRUE
0.00913658224029075,536.30943,8.17236536778635,9.0135,TRUE
0.00914511935094711,663.39315,9.08677561925814,8.8937,TRUE
0.00915828599690925,487.28633,9.36096508817454,8.5688,TRUE
0.00919097212062039,335.14903,10.26286434436,8.38,TRUE
0.00924708700860021,323.17997,6.6382065560335,0.6438,TRUE
0.00929369963849165,289.08809,10.2415859492398,1.1818,TRUE
0.00937359351607722,532.3463,10.1849106787779,8.7078,TRUE
0.00939757216409336,343.1884,10.1901950032668,3.939,TRUE
0.00945164725492263,187.10673,5.39630655702433,0.81,TRUE
0.00945256557670072,431.14675,9.33571315792513,5.6036,TRUE
0.00947941653670028,510.23796,9.86914595417633,8.3577,TRUE
0.00947955557950912,591.42369,7.82842618600914,10.2652,TRUE
0.00953197751201345,330.2025,6.11322827618662,7.5237,TRUE
0.00956524788740583,239.12407,4.92118939629411,6.4607,TRUE
0.00957942968269717,353.22838,10.1050363160858,6.8321,TRUE
0.0096401812036367,395.06577,9.755743267393,0.8696,TRUE
0.00967353880628631,522.98608,5.08917572319621,9.9792,TRUE
0.00970019788637422,467.03967,9.7319043355187,0.7252,TRUE
0.00970725271787483,421.30866,5.16703971931724,9.737,TRUE
0.00972637370675094,263.23575,7.41401952478065,9.9275,TRUE
0.00973145985906922,703.19121,4.72813290299433,8.9991,TRUE
0.00976463031932714,307.11395,6.45245456584592,5.0238,TRUE
0.00977151685372747,231.15799,5.04102583366847,7.5248,TRUE
0.00980334706552306,279.23057,7.3405766143361,8.5388,TRUE
0.00982641661376336,613.51284,-9.91702999013395,9.344,TRUE
0.00985004539354601,409.20197,6.6992312560349,9.2505,TRUE
0.00989887397129647,522.28104,9.95671527971589,9.3028,TRUE
0.00990558577485816,729.22221,9.81044519046326,4.0895,TRUE
0.00991406541625901,548.69435,-4.74340396617781,0.6945,TRUE
0.00993267976216335,223.09297,9.39398979564558,5.8592,TRUE
0.00998032287348124,515.31707,9.78967153693371,8.8558,TRUE
0.0100882313728038,681.57541,-9.77186785873838,10.2198,TRUE
0.010092261409716,779.56221,6.97960972746396,10.2355,TRUE
0.0101743485463378,423.23375,9.59604648647286,7.0904,TRUE
0.010212951908603,259.02872,-5.46385222601933,1.0092,TRUE
0.010219668301796,538.30493,8.80473689225785,8.7063,TRUE
0.0102382232290176,385.30748,7.30423636043466,8.7659,TRUE
0.010252007258741,321.31385,6.21176121299066,10.8859,TRUE
0.0103459463224,149.0215,6.1958695138196,10.6579,TRUE
0.0105590094020293,694.13552,9.60253364819597,10.6084,TRUE
0.0105986442174419,460.20096,7.26415654108951,0.7853,TRUE
0.0106329846376279,589.53541,4.53489950997468,9.3081,TRUE
0.0106897656720506,117.05366,4.51630499729251,0.7674,TRUE
0.0107232646494251,177.06402,4.67164110461271,1.809,TRUE
0.0108097630115438,562.40463,5.6118731412343,9.5629,TRUE
0.0109145283269152,366.33513,7.76217945968624,8.0726,TRUE
0.0109560793059993,557.85945,8.8053802347387,9.0274,TRUE
0.0109741725648254,376.30433,7.01186067417604,8.5439,TRUE
0.0110393834381303,439.09831,4.53678231326305,7.2694,TRUE
0.0110564967935816,358.19605,9.2186684403348,3.7882,TRUE
0.0111129300297516,389.27059,4.97156789033475,10.7691,TRUE
0.0111149405554425,806.48372,7.97244466655166,9.2174,TRUE
0.0112581673204851,716.61733,-8.25624940379807,0.6945,TRUE
0.0112602232385874,657.4557,-6.87501838762084,8.8068,TRUE
0.011291622397317,213.10873,5.82245140968068,5.7414,TRUE
0.0113036235171723,352.00752,6.77751243187668,0.9449,TRUE
0.0113093421942716,354.17436,5.18595616138327,1.0729,TRUE
0.0113443474733845,483.12458,4.6687073363185,7.0855,TRUE
0.0114230558294349,425.1649,9.25976615554571,4.5277,TRUE
0.0114578670915184,388.27294,-5.38365457800293,10.0249,TRUE
0.0115087803626344,345.16426,9.08953816926545,2.1802,TRUE
0.0115188336384564,667.56005,-9.04955848847358,9.8611,TRUE
0.0115746051744672,493.26147,8.11061967800958,6.0441,TRUE
0.0116032265158646,391.22285,7.35813991718785,9.0267,TRUE
0.0116181515291258,328.15311,9.18922148851712,4.6327,TRUE
0.0116265593182407,495.30497,5.16361497532854,10.4126,TRUE
0.0116283891745999,309.20462,4.44564349830547,7.0234,TRUE
0.0116650731469186,464.27707,4.82028383741148,9.2498,TRUE
0.011694872838397,875.70732,4.84877942267715,10.5462,TRUE
0.0117116466009202,199.02028,-8.87403863196151,1.0098,TRUE
0.011733009255328,351.15151,5.75515900860629,2.1779,TRUE
0.0118796857154337,396.36918,6.82758613233734,10.2028,TRUE
0.0119299408770143,247.24092,6.12333345128157,9.9565,TRUE
0.0119329128054796,283.26205,6.51349891958625,9.9577,TRUE
0.0119416704410574,555.29109,6.01748336509013,8.955,TRUE
0.0119569128393216,520.80575,5.29079742205084,0.6667,TRUE
0.0120154025860042,559.4866,5.70750464539377,10.8243,TRUE
0.0120489933840908,183.06294,4.86083259315492,4.0587,TRUE
0.0120752436813737,181.09598,-9.00000470169387,4.7587,TRUE
0.0120823460634729,459.23898,-6.17455838567653,10.0514,TRUE
0.0121328908056595,368.15171,5.31072216938477,2.3287,TRUE
0.0121559563116069,459.24654,7.52324457023113,10.7288,TRUE
0.0121652805800511,522.35922,8.02706754103437,10.7408,TRUE
0.0122674959107136,964.53528,-6.33059096713078,0.6927,TRUE
0.0122995215036537,457.32982,7.11404432137881,10.7078,TRUE
0.012333415932176,490.78571,4.73445017081335,0.6745,TRUE
0.0123412297655979,221.13425,4.35158305135126,7.0957,TRUE
0.0123424776855281,497.2704,5.09221866832508,6.8792,TRUE
0.0123819259122595,146.11658,-6.09071771487863,0.9695,TRUE
0.0123834758225675,267.01635,8.38155119671492,2.396,TRUE
0.0123860311928038,619.28312,8.06561060298972,10.2409,TRUE
0.012390347981306,542.3346,7.69314554940434,9.0091,TRUE
0.0123963685586945,538.33642,8.10203755678264,9.2679,TRUE
0.0124719484294886,215.00108,-5.60754308145057,0.9039,TRUE
0.0125433222064641,316.59136,4.51877508260304,7.4272,TRUE
0.0125721366422661,149.01095,4.68128257107652,0.6302,TRUE
0.0126395178039897,317.20738,7.36802753347756,8.7672,TRUE
0.0126792685960141,296.15855,8.30329535149846,1.1489,TRUE
0.0127772429310417,371.32533,5.07628720079001,8.5415,TRUE
0.0127836516152541,253.1121,8.74081153935772,1.1199,TRUE
0.0127990283289227,245.18471,8.48538342128372,4.0896,TRUE
0.012802777047758,383.24298,4.60580059424097,9.2538,TRUE
0.0128359758925591,370.29368,8.18353613030246,9.0242,TRUE
0.0129591973598526,333.20219,7.20873414466846,7.8998,TRUE
0.01298386032643,328.28301,7.11614339361799,7.809,TRUE
0.0130415480530641,300.09262,4.47967304561577,1.1093,TRUE
0.0130434311639545,409.18689,6.04554346071785,9.0306,TRUE
0.0130531140299263,475.41303,-7.07018405706093,9.9297,TRUE
0.0130845921386036,351.21301,8.07765676652237,7.2297,TRUE
0.013157532017169,322.2539,-7.87159084641976,8.5281,TRUE
0.0131654811691198,516.30044,8.51258826266366,4.7927,TRUE
0.0131663185110245,371.31423,6.73368048373964,9.5609,TRUE
0.0133028526301409,439.15607,8.57830463696136,4.3486,TRUE
0.0133181451826636,293.04442,-6.07391276833715,0.9978,TRUE
0.0133407042535885,281.06684,-4.37724967700774,1.1975,TRUE
0.0133913883921233,347.18137,7.20687066459343,7.0856,TRUE
0.0134836693873616,316.6846,8.37640133886172,7.424,TRUE
0.0136106734562392,375.11511,7.79566623749051,0.7771,TRUE
0.0137020507572162,165.06055,6.79523483879444,0.9603,TRUE
0.0137119517237496,407.18621,6.58305815416538,9.0255,TRUE
0.0137302008780122,331.15275,8.22267671890236,5.7049,TRUE
0.0137675733712873,275.07296,6.33794942109471,0.9467,TRUE
0.0137746238465117,645.34274,8.42559044115964,5.6164,TRUE
0.0138403399165879,311.18368,5.79321056204462,7.1358,TRUE
0.0138896888330887,615.44953,5.0215359723581,10.7947,TRUE
0.0139090052447671,878.57456,-4.2003098179945,0.6933,TRUE
0.0139592811326374,554.89742,5.32394671527817,0.6203,TRUE
0.0139626276982884,434.8455,4.17710730720202,0.6649,TRUE
0.0140655595907452,152.05573,5.69961081943188,1.1709,TRUE
0.0140909762783163,352.24405,4.43446017679239,7.1799,TRUE
0.0141102653951506,334.30683,-4.73540482508909,10.6591,TRUE
0.0141774535273148,595.37956,4.22982840306073,9.136,TRUE
0.0141854783904591,506.52765,4.56777807947359,8.9764,TRUE
0.0142702088762464,306.27776,6.82688142423361,10.4211,TRUE
0.0144023460356418,231.13714,4.70406359230517,10.9536,TRUE
0.0144063437239243,303.22786,4.74046451284452,9.6178,TRUE
0.0144137129495785,235.16412,-5.89720809201517,0.6456,TRUE
0.0144423354096237,343.22065,-8.15745729701961,8.8346,TRUE
0.0144886574430556,347.26278,4.78154213331896,9.0841,TRUE
0.0145257813589309,467.27516,4.65562528983505,10.8052,TRUE
0.0145791733220559,384.2212,8.16196601476793,1.0804,TRUE
0.0145997199574282,839.42196,7.35698572892404,8.789,TRUE
0.0146232217908057,495.25562,4.64189902763513,10.9523,TRUE
0.0146673599390994,696.41412,7.73838679467702,8.7211,TRUE
0.0146911461900952,335.20012,4.14014003048127,8.3415,TRUE
0.0147508740086141,204.06208,-5.0080421855772,5.0184,TRUE
0.014751651642249,524.1956,8.07589394744703,0.9449,TRUE
0.0148189884490016,439.27711,7.851414552266,8.7751,TRUE
0.0148614256685857,652.43429,-6.77308902575057,8.5342,TRUE
0.0149908268681736,453.09902,8.03993778367718,0.7691,TRUE
0.0150064929320358,344.18247,4.23612169982568,4.0076,TRUE
0.0150379830243729,395.27489,6.55058254337682,8.3788,TRUE
0.015102077863361,336.2318,4.1000813479617,7.8367,TRUE
0.0151911238777578,295.22537,6.88475394364527,8.7672,TRUE
0.0152088274001997,367.18659,4.4677659642429,6.6319,TRUE
0.0153110339801818,351.21275,7.73398515692354,6.8753,TRUE
0.0153163518502533,295.16371,7.94798625167717,3.5851,TRUE
0.0153181205351941,352.24174,-4.18809814355041,7.0781,TRUE
0.0153872135621358,337.20053,-7.67337205357621,9.0344,TRUE
0.0154087199701477,243.13278,7.95810271386493,1.6699,TRUE
0.0156275117556065,343.14863,7.88907935791619,3.2844,TRUE
0.0156315322023753,466.29051,7.83189163123334,9.0331,TRUE
0.0156375117764561,369.15351,5.21003546281404,8.7074,TRUE
0.0156788986474394,803.54136,5.7649546046466,10.6542,TRUE
0.015700633350921,279.23398,6.28146073430043,9.0525,TRUE
0.0158007484543342,607.52113,-4.16518104372705,9.399,TRUE
0.0158146045100298,378.23689,7.76390637213547,5.2771,TRUE
0.0158231946733931,368.24043,4.90943639175986,7.2783,TRUE
0.0158505619344098,617.26786,6.33275083597636,9.9047,TRUE
0.0158800733825975,347.12962,7.8182337634581,4.2568,TRUE
0.0160981341265922,510.35377,7.69502384577151,10.1961,TRUE
0.0162281115369973,417.15068,-6.07371503446764,4.1721,TRUE
0.0163104069289716,461.26494,5.13838639306016,10.5275,TRUE
0.016314833550121,279.14428,7.73266398879034,4.6629,TRUE
0.0164096459707994,373.26597,4.4479759162763,9.6274,TRUE
0.0164296106916704,429.23862,4.25921568989234,10.6537,TRUE
0.0165391441006073,342.16854,7.66093410466994,4.8874,TRUE
0.0165845244401251,435.24936,6.10980559876012,10.3261,TRUE
0.0166876762493552,546.4283,4.56965673620077,9.5636,TRUE
0.0167063677276427,442.64835,7.54962685732557,5.1232,TRUE
0.0167382419297875,445.36008,7.33215132781157,10.294,TRUE
0.016767835474395,557.94348,-4.71233686926695,10.0176,TRUE
0.0167944713898664,369.16555,7.58682255512913,8.9015,TRUE
0.0168143460612873,561.48562,7.36765485652563,8.6031,TRUE
0.0168320111605339,339.28788,6.59961061585743,9.4524,TRUE
0.0168417778926351,314.17365,7.60665804541461,4.1858,TRUE
0.0169659230544327,215.12662,4.97368126525325,5.8592,TRUE
0.0169786055031099,328.28327,4.10049996425152,8.952,TRUE
0.0171140580300843,215.04862,7.46269539167096,5.0736,TRUE
0.0171366695782576,426.25995,5.10090986806393,8.3825,TRUE
0.0171458625171462,441.33272,7.13250761179457,9.601,TRUE
0.0173434175397858,340.27918,4.44706740096064,7.616,TRUE
0.0173651623613915,409.2017,7.32810415487699,9.1891,TRUE
0.0175660036216856,537.20463,4.84021102116875,8.7045,TRUE
0.0176042577450365,311.25617,3.98044759363543,9.3347,TRUE
0.0176079300829262,595.28553,5.35330392879034,9.917,TRUE
0.0176094706125048,352.21597,7.38077935399935,6.6244,TRUE
0.0176467688829583,311.22019,7.40408396009055,6.9492,TRUE
0.0176574658828443,390.94592,-5.50891724029314,0.6823,TRUE
0.0176842022411732,605.42155,5.94481200114262,9.196,TRUE
0.0178074422114473,245.22522,6.84827838979734,8.6746,TRUE
0.0178422913160831,370.29937,-5.6785896825457,10.0269,TRUE
0.0179312033209867,160.07471,7.32710071718119,1.2777,TRUE
0.0179596837369751,222.07478,6.91017990514367,3.7713,TRUE
0.0179958782485796,438.26519,-3.90867742784108,10.884,TRUE
0.0180540420568884,343.22292,5.52897938823981,7.9439,TRUE
0.0180815242597768,1125.76156,4.33952984403003,10.9574,TRUE
0.0181107553593584,279.22878,5.28814137868428,8.1677,TRUE
0.0181132869110822,301.21473,6.49529015978744,7.7646,TRUE
0.0181355897615887,501.34021,6.98812193070417,8.9934,TRUE
0.0184927068164556,333.19469,3.83889871239745,7.0798,TRUE
0.0185144698628635,436.34059,5.38277598520729,10.6512,TRUE
0.0185674850395717,477.29602,7.09629842481093,9.4623,TRUE
0.0186060308856045,448.31301,4.29145472892762,9.2378,TRUE
0.0186167408790474,407.31356,3.88719699825789,10.2244,TRUE
0.0186307165589091,479.31134,4.54922386661489,10.1492,TRUE
0.0186486711476593,136.06075,7.09384449463896,1.1146,TRUE
0.0186927412104573,557.45274,6.11536524112341,10.2564,TRUE
0.01874625800735,318.21756,-3.92622829829533,9.1347,TRUE
0.0188152201568449,712.47599,3.81771401905256,7.5396,TRUE
0.0189454576304032,105.10949,4.34388123038601,0.7563,TRUE
0.0189484805960738,368.16518,4.42622052321118,8.9905,TRUE
0.0190534810689106,188.03659,5.01206355409421,1.8548,TRUE
0.0191197170512349,556.35777,4.96486739976256,9.0298,TRUE
0.0191701162368369,522.34589,6.80917928189195,9.2988,TRUE
0.0192306091547369,379.61834,6.9100260492272,9.5717,TRUE
0.0193288180736291,502.39172,4.84810270680086,9.6783,TRUE
0.0194822505527008,271.11375,7.01619435482861,5.005,TRUE
0.0194903860802887,353.21537,6.56179468702604,7.8703,TRUE
0.0196146776339719,338.65777,3.9916289963019,10.8878,TRUE
0.0197172068760386,319.22289,-3.76396687508341,8.6235,TRUE
0.019795444760941,152.05568,6.8301535861925,0.8773,TRUE
0.0198314549391406,265.11458,5.59108480108734,4.5499,TRUE
0.0198709372711254,302.20596,5.92558588854927,4.814,TRUE
0.0198983678884455,378.28792,-4.14923777185641,10.0256,TRUE
0.0199327559836897,263.05191,5.8178096887226,0.7936,TRUE
0.0199382442926831,427.30187,3.83502008254445,9.2982,TRUE
0.0200236893359079,557.45237,6.5722195566703,9.7709,TRUE
0.020208913750386,278.24431,-3.74094522152665,9.2537,TRUE
0.0203075678601865,291.04667,6.89147864019988,0.9193,TRUE
0.0205135906287828,583.47947,6.60132923667342,10.2856,TRUE
0.0206886453003129,667.3252,6.81059123416963,5.6196,TRUE
0.0207020714672759,231.05802,5.87053568602118,0.9832,TRUE
0.0207302304734494,654.45324,-4.52678427855981,8.8228,TRUE
0.0208578366335327,522.27378,5.94090401737344,9.9818,TRUE
0.0208893139931087,585.53058,-3.99921047052068,9.4304,TRUE
0.0213102165722283,115.03805,6.00120283902545,1.0027,TRUE
0.0214224261641005,523.87062,6.01410077687178,9.9687,TRUE
0.0215434874145922,245.06206,-6.11043959194018,1.19,TRUE
0.0215955949958818,190.91087,6.3902400445593,0.6842,TRUE
0.0216841363405741,411.3625,4.73251945877493,9.7619,TRUE
0.0217040424403388,345.33909,-5.24217113541187,9.9284,TRUE
0.021829341352267,551.35364,6.46322060900428,9.1157,TRUE
0.0218945424541315,238.90173,4.43296115710147,0.6661,TRUE
0.0219413620234925,183.13679,5.90840001172686,9.5811,TRUE
0.021973422726774,379.71991,5.04309288758637,9.5617,TRUE
0.022016262470037,444.79293,5.77456900036837,0.6884,TRUE
0.0220195141670895,283.26216,-5.30366019662542,8.8062,TRUE
0.0220387308127276,299.25736,4.18984601945443,7.7417,TRUE
0.0221628054509584,769.17379,-4.70128836533128,9.9562,TRUE
0.0223769795598918,326.20624,4.12314102094054,3.4652,TRUE
0.0224054287761208,368.35072,5.48794395738557,8.3076,TRUE
0.0224430259341176,265.25144,5.58064164168953,9.9597,TRUE
0.0226532973690321,283.26204,6.22726990306715,10.4214,TRUE
0.022683034959972,537.30163,4.45234071760993,8.478,TRUE
0.0227668770069205,782.56645,6.44086690179574,10.5878,TRUE
0.0228388802377127,265.09599,5.1815640946963,5.253,TRUE
0.0228638017719279,582.52284,-3.63429923689794,9.4351,TRUE
0.0229743871741739,291.19413,6.29276646733076,7.7811,TRUE
0.0230051800398896,420.35386,-5.76731699318722,10.1922,TRUE
0.0230997109941933,225.18417,-6.40719160147158,8.5238,TRUE
0.0231358276203565,525.36283,5.69427219244456,9.9765,TRUE
0.0235665035863563,405.8278,3.5662985859341,0.6739,TRUE
0.0238496356787156,377.26495,4.1962826200568,10.2219,TRUE
0.0238550353690524,245.22527,6.34413248419201,10.6873,TRUE
0.0238881519732522,239.1628,6.25439706222127,7.1176,TRUE
0.023935621408356,212.95509,-6.1141806818213,0.7427,TRUE
0.0241554008466951,465.27731,5.1698861349693,9.244,TRUE
0.0241642222212273,265.16121,6.0086420827343,0.6438,TRUE
0.0243751474812908,413.26459,5.51444918742902,10.6597,TRUE
0.0244765359209439,338.2735,6.1733879137589,8.6286,TRUE
0.0244946967438642,413.3762,5.12358531858914,10.4468,TRUE
0.0246700449676143,425.24979,5.73717277186075,6.484,TRUE
0.0247740282258472,563.5161,4.12388481754334,10.5192,TRUE
0.024778231727005,556.52807,3.50648109410837,10.5805,TRUE
0.0247922669602314,316.41377,6.21761208761224,7.4172,TRUE
0.0250083530256199,391.28262,5.62180089264375,10.6573,TRUE
0.0250319690497552,619.47628,-6.16613057273301,8.5299,TRUE
