id,mz,rt,log2FC,t.score,p.value
1054,371.07871,4.7856,-0.9573371445259902,8.281208556913887,0.01293083354266391
143,292.84416,0.6922,-1.1169652011486075,8.646948896675447,0.01295864994774391
349,380.03858,1.0587,-0.7635923089942791,7.114696003500399,0.01295993553854937
540,227.07801,2.2033,0.7162465966996292,-4.711199659912035,0.012970073014115333
2172,375.27209,7.2635,-4.729003846072513,8.626862604291139,0.012973120431941744
1517,369.2231,5.8855,-0.9438562916207651,6.033908381693806,0.012999094721823593
3603,443.33272,9.3405,-0.799394579762355,7.681015382373968,0.013055851580032288
2113,441.28081,7.1393,2.6112325801032394,-5.436000941126717,0.013061699552844096
3211,499.32489,8.96,0.6978544997093863,-5.362636538817565,0.013066020008750333
3891,688.52534,9.659,10.971588511224729,-8.343243213253768,0.013071366782568296
2712,472.26136,8.3621,-8.635894481076784,8.382701119153115,0.013089960335164814
442,418.20559,1.4595,1.0716212364767745,-8.379407032914878,0.013099974095700835
1274,401.15553,5.2899,-0.7466240576127081,6.505251729709695,0.01310446232146373
1663,701.49129,6.1838,-0.610359050263007,4.681116140318122,0.013104769060790293
1037,327.11593,4.7808,-5.813700305460407,7.3351620650937175,0.013108509832829105
3532,377.41326,9.2667,6.505912570890593,-7.853207228022688,0.013114579416591726
1213,539.24847,5.1596,4.5528914011712205,-7.741804277901593,0.013117304544430766
3184,437.33631,8.9254,-6.626470298227584,8.607315934529288,0.013140461940611053
2200,367.24404,7.3416,-0.58492615091318,4.560566490927785,0.013182791178607675
2422,165.05364,7.787,-0.9124850409929062,5.207442202585481,0.0131909665694094
4499,339.65831,10.8881,-1.9199374478148163,6.218912347425105,0.013224848074171078
1267,231.09984,5.2723,-4.671605059037279,6.518410624721597,0.013226504039731227
123,632.65663,0.6823,-0.9809374307627747,7.432657944865705,0.013246970064507051
4194,443.26555,10.1439,-1.0460813297303657,4.627902048328596,0.013263008741494392
2797,295.2255,8.4918,-0.902186161601497,8.479268856810283,0.01328385066970904
3784,502.32757,9.5319,1.5831048477558847,-4.950889081905125,0.013299239385472585
434,219.13281,1.4172,2.4213682413923303,-6.077643603428035,0.013300071807720382
396,478.26855,1.2863,7.526230548331168,-7.686748625712496,0.013301360541974063
252,418.83325,0.8115,-1.8353155473229656,4.24165443454265,0.013316219154624958
523,431.22306,2.0748,1.0601341563163356,-8.332422397279334,0.013328692416386427
2997,696.41427,8.7242,0.8948178857350371,-7.0000647346573395,0.01336184900252315
987,636.327,4.6694,1.0490966861023452,-8.291074897350134,0.013404855413089051
4127,397.27005,10.0142,-0.785569219809652,7.583892988641682,0.01343235494632855
132,548.69512,0.6854,-0.9278070555836484,6.654320228590519,0.013472248683977507
3000,434.26536,8.7249,-0.5273938380277858,7.392163559005452,0.013485375080168796
1041,269.07428,4.7733,-0.9873654578646072,8.451571951506397,0.013525429243547613
1555,217.04605,5.9688,-0.5559250501155351,4.688685044113838,0.013542164068604779
551,242.09037,2.2321,-10.980253825703643,8.502156735567796,0.013546590538060068
985,635.99267,4.6688,1.0206013678261634,-7.924029006121519,0.01354682479833142
2119,275.19931,7.1856,-2.240383056549282,7.643926538544172,0.013557551983245151
3635,482.32227,9.3671,0.8608414257139234,-7.692218979821392,0.013574829428795782
711,422.08876,3.9496,2.949169955678282,-6.275675278017057,0.013584838923876602
2510,235.16809,7.93,-0.5202048831732888,4.796802934610693,0.013592689204494749
1593,225.10873,6.0771,-0.7310056165707088,7.081151596260467,0.013614319378759506
4169,265.25142,10.0186,-2.1740267995970965,4.9878752077580994,0.013628143655732833
3542,438.29615,9.2743,-7.567700972148328,8.38960615161532,0.013641762659203704
1657,359.23204,6.1831,-0.6029540534523221,4.218964792959161,0.013666329655212575
153,450.73766,0.6947,-1.0046455693421903,8.040172001663203,0.01369949475681108
3598,487.35877,9.334,-0.7022211753400054,6.062979306198847,0.013712615011888632
801,441.14886,4.2568,2.899661320197074,-8.133827788750521,0.013772891565407196
1335,566.2777,5.3402,-0.974787111912228,7.9383654907762935,0.01382132962168193
1459,303.11904,5.7349,-1.7284564662136352,7.712241819765244,0.013837686178719033
3445,354.28445,9.1671,-3.6630802422236473,7.667086312818918,0.01385010911740255
3581,337.14592,9.3268,-1.1125884873590888,6.787502432727196,0.013873300097164516
855,585.292,4.3363,1.2982498592055416,-5.763898809693601,0.01388367039108462
1031,386.04356,4.7668,-1.0236906146295048,8.311035517541473,0.01388615132660145
4121,361.32033,10.0201,-1.1358733344547298,4.385523886261388,0.013890077104448914
1744,348.28819,6.4292,-0.7833917100942775,6.5497043582658145,0.01392377238723909
3793,521.88379,9.532,1.2877754896200972,-6.610944542840226,0.013992999926062668
4247,650.43766,10.2696,3.5315914639172545,-7.0173227805081675,0.014000648692552695
747,632.32274,4.0699,1.666188946281479,-6.027036106861059,0.014075152208645901
115,526.75557,0.67,-0.7174189355532272,6.638457359594639,0.014102945138491887
4208,427.35551,10.1537,-0.8306297607721884,4.170247380969499,0.01416251077090178
2040,425.24917,6.9545,-0.8468256107495016,5.507223043423194,0.014173798751434187
2089,356.24658,7.0796,-1.4596993524291015,4.197962046027149,0.014247460398177229
1329,259.1163,5.4057,-4.151464600300797,8.037193978781415,0.014270761680033661
4184,467.37273,10.1316,3.178375177598835,-6.401136944109607,0.014288592304413407
2044,501.30164,6.9716,-1.0846886531437798,5.0045580987690625,0.014350419628535333
695,288.19006,3.9027,5.185712885578913,-7.776199338460668,0.014365803534844514
2124,353.2284,7.1622,-0.5614980311852982,4.438786027295575,0.014408961222336984
4085,321.20875,9.9551,-0.6630641953265934,6.4805999217606605,0.01444285798359186
1201,435.1351,5.1229,-0.5204442284708897,4.572496664701032,0.014451406145684794
2130,295.2255,7.1634,-0.8404275977230427,5.81357396243529,0.014454283725610225
209,261.92679,0.7299,-2.3904809520641592,6.2875550604171035,0.014500885155783442
2213,407.23888,7.3837,3.64515792090805,-4.318062325523784,0.014509481318646303
125,464.73389,0.6841,-0.8087345139581545,7.5193086821537465,0.014549003212616927
3414,399.32329,9.2114,-1.4903985736506797,4.358438332934754,0.014584356461564241
2998,245.22522,8.7249,0.8346465435877217,-6.654619123486838,0.014589359320920888
1648,351.24875,6.1819,-0.5955522747363453,4.206590991346424,0.014616547715947633
111,656.70944,0.6658,-1.0241092574754518,7.912339949584623,0.014620603848936568
1531,236.12717,5.9156,-9.815941236273167,8.168511125140665,0.014626200178400139
729,300.19045,4.0278,1.0209910970644582,-5.163377389223894,0.01465613546062628
1127,408.21102,5.0131,3.32633828550111,-4.507823989481606,0.014681125660848032
383,110.04812,1.2298,-1.473141043623028,7.885676649583716,0.014732690666313903
2993,337.2722,8.7236,1.1019503332356102,-7.361828922588232,0.014737440464954368
1525,317.06422,5.9008,0.8573950858101691,-6.208398196324801,0.01475416784824225
318,124.03835,0.972,-0.7920442866239128,7.664020025722831,0.01480204595029755
119,122.92353,0.6767,-1.0050107834795199,8.081138901560893,0.014802132364039254
800,141.08767,4.2396,-8.977420381174014,8.080523658272105,0.014849945239542786
99,405.82782,0.6616,-0.5176249563545259,5.1137284102822065,0.014878066424292881
1152,852.98101,5.0283,-4.488948763021719,7.961132437452482,0.014884962415469067
1032,352.10563,4.7672,-1.0596775243225212,7.79738578114945,0.01488952410007927
717,394.90215,3.9693,6.361485601637261,-7.642877479206318,0.014905984428425747
3832,263.2358,9.5828,-0.5341771628840668,4.108962206352428,0.014911607924073799
3367,400.18162,9.0979,-1.9653788095931737,4.135956473205775,0.014924390115756352
972,531.95373,4.6323,5.0402857611775485,-6.577466181038836,0.014929810654882518
986,636.66128,4.6692,1.0464088555863178,-7.714196822421486,0.014934465669682208
1832,325.23597,6.6124,-0.6540961926948015,6.238093978912652,0.014964183491296561
2462,187.13168,7.8565,-0.6426755570350178,5.532655264652128,0.014971814648774014
2974,250.21296,8.7087,-1.0921770307852663,5.229119645668301,0.01499949407751734
4079,431.34045,9.9653,-5.820696442904072,7.96690258079726,0.015007304646557655
2731,279.23071,8.3792,-0.6377632944798162,5.632213676497715,0.015031132391202854
2953,640.3437,8.6904,2.4217106492069673,-6.21993408247339,0.015035226553204533
1958,151.1107,6.8184,-0.5130967741373667,6.9390237804379185,0.015052614461255807
1043,205.02479,4.7743,-1.0454347903050678,7.059368519164415,0.015056333976636232
497,284.14627,1.8205,2.6790812116848026,-4.102727157964976,0.015059883269764865
1691,400.2678,6.273,-0.6117885195125732,5.919371150104603,0.015108717786436287
4260,327.19438,10.3037,3.3361996020847884,-6.314991828438807,0.01510890696483055
773,428.72869,4.1437,0.9880620809029494,-7.679643136480586,0.015112359743800426
2138,405.28322,7.1809,-0.7939580612470944,6.615602744229271,0.015150276734582158
1469,224.1247,5.7635,-7.724612904629301,8.012423673484841,0.015154894899873955
573,459.09037,2.3118,-4.708841128385569,7.752503517235612,0.015168829087717921
709,441.13538,3.954,3.7838311195366865,-4.073929736504465,0.015190479091484962
3185,333.2387,8.9322,-0.5803908758366667,4.153709342903557,0.015212592828191646
3389,302.2442,9.1325,-0.7752207331157503,4.09028410721444,0.015215737280643689
2252,815.32844,7.455,2.4712023929047677,-5.86320720115186,0.015228852863113405
4441,166.98385,10.765,-4.581548828106162,4.922292465424613,0.015245851239041375
305,274.10889,0.9458,-0.6383780467253413,7.196871387403539,0.015288621068314074
3762,520.25655,9.5215,0.8405042645766168,-4.75021324668476,0.015323681729514671
2454,335.21792,7.8478,-0.5817297120195644,4.746562450509363,0.015342740492905953
107,572.74848,0.6646,-0.8155416571444576,7.8546472123682305,0.015361658871404728
2823,637.44559,8.5317,-6.701015047598071,7.730969763923795,0.015375726564074542
1417,221.11589,5.6369,-10.051305784980011,7.941092376437858,0.015430831604569489
1702,283.15049,6.3071,-0.8363996302867056,6.9506451260554725,0.015453719216272465
176,790.57996,0.6959,-1.611705469626521,7.4729602929257375,0.015465890457104337
4128,417.23832,10.0195,2.8206490930818164,-6.682996028416916,0.015501833056308709
253,674.80762,0.8199,-1.087200911191644,5.864821296170642,0.01550610633805248
1720,352.24478,6.386,-1.390755314485416,7.908659506214216,0.015553909991275195
51,382.92683,0.6264,0.9551511730713118,-7.591610262176911,0.015559214821283652
486,122.09549,1.7188,-0.7944148543417864,6.215792501280453,0.015565690647394968
2908,356.28353,8.6101,0.712174041822081,-5.55202837197977,0.015580295983715447
908,404.2203,4.4172,2.7147941373070723,-6.547846304435371,0.015580536447138476
696,221.07335,3.9177,1.3613140089142908,-6.582837530320981,0.015599840120044875
1995,642.48929,6.8384,-0.5501913922333008,5.647061572799865,0.015612156363284226
3750,279.23068,9.4987,-0.8712936899373451,5.809392802119758,0.015618995544554086
4496,338.3406,10.8869,-0.8728013561169092,7.153634199848404,0.01563011997945231
405,145.04854,1.3537,-0.8654074870398354,6.524292820418458,0.01563544407700314
3900,382.31005,9.6287,-5.537506447887445,7.593682717722661,0.015705354181030556
2798,333.18758,8.4918,-0.5836132407592682,4.112700279775196,0.015709198610652862
563,289.05786,2.2608,-0.9100966719043804,7.746284719843989,0.01573511074188825
992,523.27418,4.6696,-4.174227647351806,6.993519530593457,0.01574097042647542
1109,921.78818,4.9324,7.004126855564034,-5.660731162297368,0.015744177884821922
41,328.96769,0.6282,1.7950836606133471,-6.076420431468702,0.015759045291166684
3381,336.1817,9.1234,-1.4247629605474472,4.448384971780797,0.015792384951430722
4155,310.30927,10.0479,-0.9196058898213355,6.904068247336215,0.01580931150075298
1174,207.13687,5.0571,-4.671642457810448,7.4035941853064084,0.01585042245130312
2203,209.15245,7.3459,-1.096371123032732,5.444908596400538,0.015856398321774122
326,355.02946,0.9818,1.9333594154054685,-5.863598752415863,0.01586156529135741
400,175.02671,1.3162,-0.9672536741247342,7.640347824012177,0.01586646220696307
1424,287.12457,5.643,1.4397419511853187,-4.842539803189885,0.01588042688177262
3238,618.34388,8.9877,1.6351949784980722,-5.95718792245526,0.015890865462901364
168,452.73551,0.6966,-1.0882283477465498,6.811611008327079,0.015910676136413626
1419,249.16074,5.6067,1.1312076708864636,-4.780670915434567,0.015914129895932095
1268,462.76752,5.2792,2.421294649315503,-5.845110104137649,0.01591697307931438
373,352.08027,1.1695,-0.9037080858292121,7.7319523319783725,0.01595286787255162
1319,413.11929,5.3711,-0.8966255159385383,4.963502986373109,0.0159535432579
124,634.65477,0.6866,-0.9225434912903072,7.311355959204949,0.015955176135498073
532,139.12203,2.1111,-10.26113013526396,7.810680319223958,0.015969623295650947
2860,394.17896,8.5475,-4.690200174969267,6.944279095674941,0.015992559897968463
3269,307.22522,9.0151,-0.7314818606857463,7.256426038132651,0.015994503527191957
2983,356.2856,8.723,0.736265977634206,-4.092051069710106,0.01605795247032372
4067,341.17736,9.9456,-0.6258275056050833,6.318529027152591,0.01605929433621122
1524,607.213,5.9005,-0.9244978781955524,4.669441813767003,0.01606542764875635
1401,620.39717,5.6167,-0.5931914920108641,4.011500332774606,0.016078813461944137
1613,792.34921,6.1317,-10.666133945563768,7.755563388632644,0.016092871246527418
2310,706.58026,7.6202,3.5300450504725456,-4.3798194451029175,0.016154905151246325
32,200.97196,0.6219,0.5808059716157041,-4.206448848747951,0.016157818238642038
1019,316.2217,4.7411,0.9454344108292458,-7.113680582099011,0.01616512734449905
2772,696.3462,8.463,7.6529767903811825,-6.371558758080028,0.016173816797665757
1085,188.06922,4.8675,-7.695537351781878,7.751059317121986,0.016222454387059014
1036,186.04296,4.7705,-0.9532826003204447,7.092334301235184,0.016265907819274596
324,535.15167,1.0014,-3.252681390878789,7.508445067262745,0.016275699904916455
1042,189.05118,4.774,-0.8988831438695453,7.729443470759892,0.01627778974916592
1038,411.1978,4.7748,1.7185842560791604,-4.6770076585292895,0.016282820011250473
980,427.2507,4.6641,1.7249892025087021,-5.454681903007686,0.016282919998222303
3961,1013.65166,9.7571,7.160129307743262,-7.666362823621899,0.016287814637370262
520,211.1065,2.0456,-1.117471905571013,7.666202788958593,0.016314907387535677
3907,367.28052,9.6811,-0.44370506330330883,4.734999688289047,0.016320285094308478
221,455.11452,0.7587,0.889534537269391,-6.860127937927039,0.016320983210317098
965,279.16895,4.624,0.8929976738636896,-7.513282736554903,0.01632291318583331
471,366.09355,1.6195,3.5449435830279263,-6.351636634393832,0.01633270550652251
478,338.11979,1.659,4.187974670871262,-4.275908113218837,0.016333824153188774
1862,771.45388,6.6318,3.002806500339996,-3.9953340175351535,0.01633407708462222
1414,259.08415,5.6358,-0.8101716157580157,4.938611336310629,0.01637533343581503
2850,171.13775,8.5386,-6.827018923922176,6.446082688985598,0.01638544293921072
2009,497.27027,6.8791,0.86472136055486,-5.474259089065905,0.016385868756916784
719,316.22006,3.9721,0.9252724760486766,-6.540007877615306,0.016403512315417396
3144,381.26045,8.8858,-8.017830505656283,7.570875280153872,0.016428381898241827
842,345.21187,4.3135,4.117420029431125,-7.208478503191723,0.01644811405890739
2598,353.26716,8.1544,0.731485878280413,-3.9834469106084605,0.016475606286417307
4166,379.30193,10.0587,-3.4501276610545077,7.299145520656552,0.01647941548176637
2796,318.21143,8.4912,-0.9047864932465792,4.132598055824269,0.016518943719953064
1813,512.31672,6.6043,-0.7896058639094914,6.4353051601770686,0.016534959132792147
1018,257.13727,4.7374,-3.0533472429792554,7.500619965089141,0.016541862641032756
3976,497.93656,9.7629,2.7434712435313355,-6.3664151635069155,0.01654626808863585
1207,579.27556,5.1357,0.8677375574159321,-5.686517710615337,0.01658520449614638
3591,335.15046,9.3288,-0.8992676355123637,7.375637938131334,0.016633351901125186
3879,337.16595,9.6412,-0.7224442780523042,6.8490388996805205,0.016777211861664202
3699,282.80875,9.4265,-0.6918725990440411,6.412693376356633,0.0167894168647979
1615,792.68314,6.1353,-8.724672572120978,7.578007368779687,0.016821568796024044
2407,325.23582,7.8053,-2.518795113109312,6.5491067339134545,0.016824814949493457
163,874.54349,0.6965,-2.174597083077768,4.967159563955878,0.016848536966098428
558,393.10537,2.2438,-11.495043775339605,7.5990031986198625,0.016863158495299742
751,288.19048,4.0784,0.7986644493807127,-7.319836850140225,0.016882026718000855
1778,481.30244,6.4834,-0.6064806191054837,4.612228900422897,0.016898246190796936
4097,283.2624,9.9614,-0.4816811689710949,4.730326983293946,0.016936800569588382
2949,400.30436,8.6696,-0.4045501947387038,4.394267196650724,0.016955415985300395
2316,318.69692,7.6164,-0.4906742212033022,5.255125355905114,0.016971288393731306
1262,569.30593,5.2655,0.7393285309637552,-5.632635644023089,0.016976467116748366
4074,483.35042,9.95,-0.6473657574713627,3.9836785697421484,0.016980109555572505
642,427.13328,3.6052,5.249513194665802,-7.0742589272771905,0.016986960324864527
1497,317.06426,5.8566,1.6061589556935205,-4.875391808160964,0.016987515949829963
2571,367.33846,8.0739,0.605219918103824,-3.937467721585303,0.01701323506156591
4362,343.33772,10.5454,-0.6186094906709609,4.381319831150907,0.017028055421319428
2346,901.36483,7.6686,2.489266879589191,-6.279618783367432,0.017029641605580882
1619,320.25702,6.1378,-0.6610639314949411,5.389557172835224,0.017035111999540376
3286,931.57542,8.9853,-0.8347754007426715,6.466722232720138,0.01705297198045542
4175,337.1811,10.0865,-1.757149705507576,5.192451167202432,0.017131540988181853
1310,247.13074,5.343,-2.0792652319073155,5.617471581177669,0.017140086022075937
3566,341.30348,9.3076,0.959298793688621,-5.354726324566454,0.017152746437999387
2250,295.22547,7.453,-0.8178925985288981,7.081637743784779,0.017176045858346575
2342,717.36436,7.6503,3.491589955675196,-6.27879030751318,0.017178683464390065
697,255.12151,3.9172,-0.6869967537727009,6.313383477520283,0.017195461603231512
541,481.13184,2.2034,-4.937256184327202,6.138744421374906,0.017196275532237217
4159,459.23903,10.0537,-0.9537357805828108,6.710484167612712,0.01725904504038737
3748,350.26107,9.5007,-2.055457512238621,4.903511935660681,0.01726153467041071
605,187.11016,2.7859,-0.7781618012580287,4.807933323291537,0.017265011894426315
238,296.06464,0.7798,0.8610947608100314,-7.390318077452559,0.01728373797517244
1214,188.12711,5.1581,-7.915952771329961,7.484733021625173,0.017308394035132818
2336,371.27786,7.6337,0.6844081291040176,-5.72874855589017,0.017315582772406808
3871,469.32669,9.6316,-0.8787922442432059,4.010666226475065,0.017332670026164298
1637,704.49997,6.1775,-0.5961723510040526,4.35867347380389,0.017339559646190567
3332,946.61926,9.0809,2.8531112976890105,-6.426129442638855,0.017352534459425216
1656,362.2402,6.1831,-0.5811490309157445,3.9987821578958944,0.017382120472057935
1022,293.09828,4.7431,-8.10806937045897,7.365774035114914,0.017412465833873455
3916,577.54105,9.6936,-1.9468189585920328,4.200579288705419,0.017418448750164225
2553,330.29887,8.0277,-0.9076001666778053,7.130028149742821,0.01748326217577651
496,279.13312,1.787,-3.5840625209584602,4.923702030451044,0.017505463518844303
3284,388.3408,9.0356,-8.988994740506403,7.360682093221055,0.01754968891755501
1350,295.15414,5.4732,-5.025691467702993,7.378616889954893,0.017553318687175787
1835,257.18855,6.613,-0.6283445413445783,5.885605305761081,0.017576704583146276
577,144.0798,2.304,-5.3707127852234,7.421116571920247,0.017623103468427995
3517,256.60705,9.2577,-0.7520052787360658,4.144029247705972,0.017647279056134696
1711,225.10867,6.3314,-0.6497844872732665,6.962506431524877,0.01764829231286172
112,658.708,0.6658,-1.0616648423635375,7.151728609435369,0.01764830219856154
2933,319.22294,8.7006,-0.8512195694769424,4.1190105213891455,0.017667125080432288
242,116.06968,0.7877,-0.852691528720916,7.094084699406668,0.017737509152176853
2822,426.25995,8.5325,-0.762075937712936,6.452459928332343,0.017746682537083662
2911,701.24069,8.6579,2.3563015869065342,-6.02299181548082,0.017763742349575895
4510,423.32426,10.9525,-11.682651453551546,7.366314119017871,0.01778168649817283
267,166.94969,0.8313,-0.9701507135583078,7.332102481207553,0.017802749723534905
398,190.99907,1.2903,-0.948347128397117,7.200831276247229,0.017927952265805475
3176,276.22854,8.9145,-0.730197125001169,4.606818666081329,0.017936159099743432
1788,366.2606,6.5203,-0.6100669496017996,5.680265254692182,0.01793977330351119
1017,838.97767,4.7411,-5.2449095786197155,7.189772377357323,0.017976472956838102
3710,282.97328,9.4285,-0.7719251136515535,6.570789541560895,0.018029926640528993
116,442.79443,0.6706,-0.6569253034897731,7.134747076003478,0.01805171138816863
2601,279.2301,8.167,-0.6578230212105023,4.499662866865066,0.018053787914934765
1080,536.26806,4.8689,3.893498739513574,-5.010613752588863,0.018060300400921988
2402,351.20039,7.7967,-1.6544254324983685,4.025471646245253,0.01806592495104134
2285,415.2099,7.553,-0.6473654588984612,4.171743793346673,0.018118606690536748
1385,447.13998,5.5795,-0.8915867652262355,7.084103500955828,0.018157382361482063
1727,396.27198,6.4036,-0.6424586646583288,3.9031697896352386,0.018169422283156687
1878,383.1501,6.6521,-0.7607869822301625,6.773263643112296,0.018176184418943735
136,364.77988,0.6872,-0.7047778486513865,5.882882655021043,0.018181270796926382
3686,282.89922,9.4224,-0.7425168104532354,5.638573294911908,0.018200096665152946
832,542.6059,4.2988,0.8647831592484359,-6.660933593211632,0.018238610337866574
1383,431.16597,5.5791,-0.7295441186271674,5.997944219415735,0.018252850258028315
974,494.26156,4.6319,3.9890151695319602,-5.190054227114182,0.018258778426489788
4430,459.24677,10.7251,5.668352309236274,-3.8509605476403754,0.018288569394074507
1799,245.11367,6.5559,-0.7561296330661849,6.627666501817352,0.018295306380053444
2685,369.35289,8.3068,2.6281786634025264,-4.791174726863984,0.018340544625699395
3008,703.247,8.7243,2.109513803497348,-4.397661448488862,0.01834316900102136
3398,303.24748,9.1338,-0.8452479185361383,3.852303178600713,0.018360828017917614
1278,447.18194,5.2999,0.731142016120538,-6.356213140025765,0.018377890827615283
1407,203.12675,5.6334,-0.7863753159527365,7.270979018039513,0.018382416179856007
937,664.85151,4.5231,1.4919097860587591,-5.698319250077566,0.018404074160782692
1139,162.0903,4.9955,-8.228319370053507,7.227015248677179,0.018432314551537952
4364,371.30826,10.5491,-1.0985155568468654,5.570363184795767,0.018435237814624434
1470,202.1427,5.7683,-7.8504474309374,7.194674513110559,0.0184833206050492
897,218.59961,4.4018,-3.493833103543355,5.660259853605651,0.018516580741635664
2741,649.39606,8.3824,-0.5269264166248426,5.15489911487579,0.018587708778525402
348,263.02021,1.0571,-0.7043414355047624,5.988206493553362,0.018643772747320864
3858,351.28778,9.6219,-0.5254512355208956,3.83076548298414,0.01865093239260607
3231,453.30755,8.9554,-4.33987111426569,3.878450882224266,0.018662369749670487
4077,419.35041,9.9481,-0.7220847474902854,6.403539003105002,0.01868509377712835
2491,359.2155,7.889,-0.558212005043063,3.9109210997549035,0.018753805947723357
1425,343.16427,5.6521,-2.47785545758517,7.113213733697701,0.018756303933178693
3229,425.2882,8.9733,0.7593972330343872,-7.1047949433483,0.018764031573914694
1808,225.14642,6.5938,-0.9978019984780921,6.349518870666966,0.01877682492571684
914,397.14538,4.4613,0.6144807646325736,-4.917391005456606,0.018777619990055963
2024,349.19864,6.9264,-0.8146028243245533,5.635066977113227,0.018785284644421328
3481,317.19292,9.2684,-1.2135203107619175,6.649048923961013,0.018801121094926727
2495,337.23348,7.8976,-0.5063814486831291,4.330601717469716,0.018810781973858354
543,409.18525,2.203,3.1827514394453797,-6.039944481747668,0.018821712212019545
3543,536.38104,9.3216,-1.5968555022705049,5.815622382388142,0.01883707116934036
1631,794.67847,6.1496,-10.837791388317292,7.130490815576954,0.01884708517410687
1218,476.24805,5.1783,3.4938711863525556,-6.011544236532823,0.018890163508989588
4254,489.16837,10.3092,3.1694790045060888,-3.824636604043091,0.018893341865223685
2029,211.13176,6.9411,-2.139846950671622,3.823940600372194,0.01891169614017378
3438,290.24418,9.1761,-0.9894432674488591,6.287032841051115,0.0189133763007986
1464,227.12824,5.7484,-0.69991682225373,6.890822868071639,0.018935954979282268
1202,444.64971,5.123,-0.6467439511787179,5.04751585080922,0.01896144090714173
3596,333.14982,9.3333,-1.0026735710420631,6.348526318311407,0.019022840584558713
1658,340.25846,6.1832,-0.5901521550876438,3.8665473818221727,0.019035658067318918
2328,318.67565,7.6189,-0.4891302086215976,4.088344534789879,0.019037452145415988
3035,293.20976,8.7687,-0.7648170400310974,3.8904504760642817,0.019070728244510768
4345,783.57017,10.5586,9.664639160389555,-6.661394326779114,0.019139257102501687
943,190.04648,4.5305,-4.926035135041872,6.96761671761792,0.019145386952975057
3374,340.29032,9.0608,1.1552922399589347,-5.24098986404455,0.0191874448371692
841,530.26795,4.339,4.1367401900839385,-3.8868327302706427,0.019362611468747924
1029,318.17982,4.7631,0.9266459705054233,-6.94587077228959,0.019402633402567235
472,233.14838,1.6447,2.919678694675719,-5.917722488835261,0.01941510272394713
561,305.02901,2.2497,-0.822767175288071,6.097035385442948,0.019614224092932023
330,354.02158,0.9876,2.4676095441647927,-6.588708059380813,0.019656111003311546
1188,561.31732,5.0987,-7.518224015700722,7.002097487592524,0.019657901858873724
4402,542.26224,10.6166,-2.5510333255394113,6.687908470208173,0.019657908358557782
2464,311.25595,7.8589,-0.5830106732790625,4.628896411499328,0.019659988011087173
3569,390.29655,9.3166,-9.004804374775606,7.0118509029474225,0.019713110866344037
1161,197.09482,5.0423,-2.1894035195737906,6.555887986656549,0.01973936412073177
2989,1130.65647,8.7224,0.6931450048135144,-5.924214301748227,0.01974305238310012
1111,922.12243,4.9342,7.698193649225601,-5.940895317438568,0.01979439153228865
3252,309.24092,8.9996,-0.656472005524483,6.075762419750327,0.019816618948110144
4090,353.30371,9.9576,-0.6365610782700095,5.670764825659068,0.019820680105573116
1287,867.31829,5.311,-9.957617789404747,6.994886540014749,0.01982276137540066
3464,311.2555,9.2119,-0.7869762995825589,5.615333471249695,0.019823416098783058
1761,239.12434,6.4549,-0.7395807716871365,5.881342748631966,0.019824902184144264
3249,710.36362,9.0021,2.4910877940335663,-4.764107612269621,0.019826715530325955
3884,291.26708,9.6463,-0.9028413274662981,6.595127128387761,0.019828863021230467
2513,377.22851,7.933,-0.4563738077554662,3.760389151731029,0.019835586309562607
2301,450.34094,7.5819,9.144924576562845,-6.955850662136634,0.019841536519686082
4094,297.27761,9.9595,-0.5899118944971118,6.801552047505912,0.019920608590813963
4210,445.36598,10.1543,-0.7592724055234221,3.748069877019065,0.019983587394519154
4293,631.4164,10.387,-1.1672132579287737,4.587226637419826,0.0199872698785745
726,345.21161,3.9953,2.5889665761310603,-5.755138914325838,0.020005426757332898
929,490.27327,4.5013,3.4931486173970883,-4.215798611050736,0.020040513701639444
3873,339.16162,9.6341,-0.7312139093216814,6.1313404386130514,0.020098009643244416
2769,358.16373,8.462,5.192860827486267,-6.590813375904286,0.020098051537892823
3308,336.3247,9.0584,-1.4372222618512138,5.89270469222033,0.02016667675931233
3081,662.32488,8.8072,3.18758542784293,-6.012115153899481,0.020187306124943235
979,374.22712,4.6597,1.307052808175306,-4.928529585938527,0.02027461297708449
1438,569.31225,5.6803,-0.4866784571212728,4.864932921895792,0.020293955209168508
135,212.85063,0.6866,-0.5764271777956971,4.684068966861717,0.020306827466982057
3636,433.20793,9.3672,-0.8685370884159624,6.306045014997501,0.02031309733848183
2061,409.16061,7.0062,-0.9610144016657944,5.866891523854166,0.020349792064408113
2969,261.22008,8.7087,1.2397097496125618,-4.4505345795994975,0.02035109324687699
2783,694.39862,8.466,3.0046541707417105,-5.97037230416782,0.02035499275639088
2816,323.26011,8.5074,-1.4885187741788135,5.295275807789142,0.020485270502384405
2549,369.2577,7.9508,1.5262408621559445,-3.9096818983764208,0.02048812662453832
3447,700.51616,9.1871,-0.9840085271799506,3.80825275947129,0.020519738244518963
191,796.61153,0.7155,-1.5476920699273435,6.727732317689609,0.020532779970856913
2420,197.07976,7.7864,-1.071163043909979,5.3737453088445095,0.02059516100877377
4448,509.28405,10.7839,2.059079528808251,-5.06880158454228,0.020619541036877194
677,425.17678,3.8347,4.075535477010108,-6.389926481968001,0.02065533212599568
