p.value,m.z,t.score,r.t,pos_inx
0.000131868326514853,432.34577,15.5235939045802,10.4878,TRUE
0.000133279416103847,838.64276,50.9583144914931,4.736,TRUE
0.000133831440180932,481.74284,-14.4424141310898,4.3884,TRUE
0.00013457758339508,586.30523,-33.2070109348491,3.8524,TRUE
0.000136402234631843,453.17153,-16.3317581920228,6.0195,TRUE
0.000137352556240177,183.13675,20.3652363681117,8.5406,TRUE
0.000143553620054117,1055.64529,-25.9282618919532,8.9562,TRUE
0.000147760939354004,799.67232,40.9906713669326,6.14,TRUE
0.000150530737593206,558.15841,-21.5750804632217,1.4067,TRUE
0.000153370821978206,317.26774,18.1872933355347,7.6935,TRUE
0.000155362864107545,699.35407,-14.1547140014126,8.3503,TRUE
0.000155533330565104,878.57244,24.7667505496188,0.7106,TRUE
0.000162134522348072,418.30485,28.9764208588621,8.0682,TRUE
0.000164934093919154,339.24947,16.9157197012145,7.6929,TRUE
0.000167620644399016,1134.68789,-30.6539961142704,9.0649,TRUE
0.00016768309737687,267.26658,13.6362787206071,10.0102,TRUE
0.000173823058837473,369.11398,-20.9967372011585,2.4689,TRUE
0.00017398894821006,174.10158,30.5008505551384,2.4212,TRUE
0.000181457136795456,324.18769,-29.8017495634674,4.1021,TRUE
0.00018285663411839,379.87112,-13.525324835916,4.0451,TRUE
0.00019470438500552,350.20586,-13.237350997266,5.056,TRUE
0.000196188590785733,191.98135,20.085599725209,0.7726,TRUE
0.00019763403230284,573.26576,-13.4484285618237,4.4869,TRUE
0.000215737397669121,552.49661,13.0904243989295,8.8893,TRUE
0.000224577380818322,569.30174,-27.130339093814,4.0416,TRUE
0.000227941725633277,404.33558,12.6066593172086,7.8198,TRUE
0.000232018760477903,494.32253,13.65354096496,9.5464,TRUE
0.000234786798444055,404.31441,52.7009246596884,9.7551,TRUE
0.000235430996921292,549.26526,-14.2118710899335,4.7225,TRUE
0.000237554435616403,465.9442,-13.2651173681866,4.2583,TRUE
0.000238629355674789,454.68883,-16.1761757984037,2.2516,TRUE
0.0002422620277968,373.24412,-16.5756331352211,4.9418,TRUE
0.000244825507575773,410.08817,-16.1833673783082,2.0512,TRUE
0.000247431174781987,631.42268,18.2089013825237,8.5135,TRUE
0.0002526981632841,355.2506,13.131143690584,10.5349,TRUE
0.000256531280434234,421.16657,-18.2362182290506,2.6519,TRUE
0.000262758325294172,375.20098,-21.163061692637,5.2281,TRUE
0.000269151845059961,502.28866,15.2722654759215,9.2158,TRUE
0.000276069733395523,826.63059,13.000995837303,0.6664,TRUE
0.000277067530702209,381.17547,-17.0481443369539,2.892,TRUE
0.000284330693509595,323.15886,23.5803775189043,2.4972,TRUE
0.000287023444605851,333.20225,16.229886948633,7.6171,TRUE
0.000287890834122992,955.57547,-11.9008402146179,8.9404,TRUE
0.000298544442473803,654.45079,15.3926542598109,8.8218,TRUE
0.00029954877664905,345.1922,15.3919867611006,9.7506,TRUE
0.000307145972243541,415.95375,-20.0037770114195,0.6276,TRUE
0.000308197000923652,674.36115,-14.5660270432193,8.851,TRUE
0.000308616794341978,494.33281,-17.7611605662041,9.1086,TRUE
0.000312892207996915,401.88688,-13.7251755466023,4.1894,TRUE
0.000313857318056369,281.13823,12.9357493229977,4.0663,TRUE
0.0003160543074701,579.77904,-11.6735798490506,4.7307,TRUE
0.000316348964153873,649.39739,16.5539430690947,8.5067,TRUE
0.000318053178875273,494.27445,-11.7352364794046,4.1372,TRUE
0.000332604617989041,300.25544,20.9480864979001,8.533,TRUE
0.00033857771316897,490.25733,11.9650140369226,8.3672,TRUE
0.000342026558432055,267.15556,20.4988123675241,7.5163,TRUE
0.000346438034006245,113.03367,19.6109485656472,0.9367,TRUE
0.000347044037450876,342.29911,47.9358505156544,9.1793,TRUE
0.000348772618807194,413.3359,36.5154695232576,9.0356,TRUE
0.000349555629556068,812.90292,-13.6360983234358,4.2995,TRUE
0.000353018085377971,787.3515,42.8392762414233,6.1436,TRUE
0.000355642157315774,450.29685,12.9413664385375,9.6068,TRUE
0.000357233571132231,452.24625,-13.956801872586,4.2319,TRUE
0.000359227583650026,637.32741,-17.7926975430186,4.6719,TRUE
0.000362610564201254,161.10636,28.2630472620784,2.3574,TRUE
0.000365838579820021,208.09573,41.0293205575421,4.9994,TRUE
0.000366769589898816,378.2824,21.1878991751912,9.4702,TRUE
0.000375502190579685,499.32508,-12.3561395279443,8.8503,TRUE
0.000387305471873402,772.67963,47.3439547808856,5.8498,TRUE
0.000391531786647522,371.3229,15.6778199963532,9.595,TRUE
0.000392492709400213,247.12947,20.2319894829394,5.77,TRUE
0.000393296366235002,619.80816,-11.0527532035568,3.9186,TRUE
0.000403078159752774,155.06688,18.4162979736355,4.4024,TRUE
0.000403153488105381,1015.6692,-15.3919551650842,9.5078,TRUE
0.000413605845486491,557.79475,-15.8500215267261,4.3479,TRUE
0.000425968566640773,533.261,-15.6600015279123,4.5321,TRUE
0.000427211717298756,525.38101,11.8398841140177,9.3732,TRUE
0.000430623681816242,787.01744,39.3074707473414,6.1472,TRUE
0.000430987338841683,701.83517,-13.0014562718539,8.7211,TRUE
0.000432575421445474,339.17693,11.5198279537135,9.1547,TRUE
0.000433056083549244,395.17955,41.2322419384931,6.1065,TRUE
0.000436350430665119,228.06211,21.0553457984966,4.8714,TRUE
0.000438279975827108,919.57538,11.956403025873,9.0652,TRUE
0.000438391794088619,321.06323,-12.9175115595343,0.9264,TRUE
0.000442245557255983,246.13426,-19.9126812897978,1.2429,TRUE
0.00044287246453777,616.29105,-11.0461239183204,4.2678,TRUE
0.000444581235908113,381.34561,11.5480138202545,10.0208,TRUE
0.000452550177824903,708.34794,-15.43595532976,8.6634,TRUE
0.000452961602652707,774.0152,15.0609328804423,5.8528,TRUE
0.000462105953835251,261.15678,-20.0331392688638,4.0302,TRUE
0.000467759037831948,400.72657,-13.4015980082378,0.9796,TRUE
0.000468393719078584,237.22019,11.504406630582,9.3495,TRUE
0.000468720138686345,347.18768,11.0310686637561,9.7589,TRUE
0.000468895506884428,414.95278,-10.7649366879137,0.6273,TRUE
0.000481149020215798,953.98633,-10.4099606535116,4.6706,TRUE
0.00048658943237136,304.1858,-20.358816135921,2.4786,TRUE
0.000504717560501939,200.031,40.8984250935234,0.932,TRUE
